token_index,token,label,is_switch_point,switch_to,iob_label
15188,don,auto,False,,I-auto
15189,rgyas,auto,False,,I-auto
15190,pa,auto,False,,I-auto
15191,ni,auto,False,,I-auto
15192,/,auto,False,,I-auto
15193,'jam,allo,True,allo,B-allo
15194,dpal,allo,False,,I-allo
15195,gyi,allo,False,,I-allo
15196,sgyu,allo,False,,I-allo
15197,'phrul,allo,False,,I-allo
15198,drwa,allo,False,,I-allo
15199,ba'i,allo,False,,I-allo
15200,rgyud,allo,False,,I-allo
15201,phyi,allo,False,,I-allo
15202,ma,allo,False,,I-allo
15203,las,allo,False,,I-allo
15204,gsungs,allo,False,,I-allo
15205,pa,allo,False,,I-allo
15206,/,allo,False,,I-allo
15207,'jam,allo,False,,I-allo
15208,dpal,allo,False,,I-allo
15209,'di,allo,False,,I-allo
15210,ni,allo,False,,I-allo
15211,dpal,allo,False,,I-allo
15212,'gyur,allo,False,,I-allo
15213,rdzogs,allo,False,,I-allo
15214,pa'i,allo,False,,I-allo
15215,sku,allo,False,,I-allo
15216,/,allo,False,,I-allo
15217,/,allo,False,,I-allo
15218,thun,allo,False,,I-allo
15219,mong,allo,False,,I-allo
15220,ma,allo,False,,I-allo
15221,yin,allo,False,,I-allo
15222,gnyis,allo,False,,I-allo
15223,med,allo,False,,I-allo
15224,khyab,allo,False,,I-allo
15225,pa'i,allo,False,,I-allo
15226,chos,allo,False,,I-allo
15227,/,allo,False,,I-allo
15228,/,allo,False,,I-allo
15229,dus,allo,False,,I-allo
15230,gsum,allo,False,,I-allo
15231,mnyam,allo,False,,I-allo
15232,snyoms,allo,False,,I-allo
15233,rgyal,allo,False,,I-allo
15234,ba,allo,False,,I-allo
15235,kun,allo,False,,I-allo
15236,gyi,allo,False,,I-allo
15237,yab,allo,False,,I-allo
15238,/,allo,False,,I-allo
15239,/,allo,False,,I-allo
15240,chos,allo,False,,I-allo
15241,dbyings,allo,False,,I-allo
15242,yum,allo,False,,I-allo
15243,nyid,allo,False,,I-allo
15244,sems,allo,False,,I-allo
15245,dpa',allo,False,,I-allo
15246,sras,allo,False,,I-allo
15247,mchog,allo,False,,I-allo
15248,ston,allo,False,,I-allo
15249,/,allo,False,,I-allo
15250,/,allo,False,,I-allo
15251,blo,allo,False,,I-allo
15252,dang,allo,False,,I-allo
15253,ldan,allo,False,,I-allo
15254,pa,allo,False,,I-allo
15255,gang,allo,False,,I-allo
15256,zhig,allo,False,,I-allo
15257,mdo,allo,False,,I-allo
15258,'di,allo,False,,I-allo
15259,ni,allo,False,,I-allo
15260,/,allo,False,,I-allo
15261,/,allo,False,,I-allo
15262,mngon,allo,False,,I-allo
15263,sum,allo,False,,I-allo
15264,tshad,allo,False,,I-allo
15265,mas,allo,False,,I-allo
15266,gzhal,allo,False,,I-allo
15267,nas,allo,False,,I-allo
15268,mthong,allo,False,,I-allo
15269,'dod,allo,False,,I-allo
15270,pas,allo,False,,I-allo
15271,/,allo,False,,I-allo
15272,/,allo,False,,I-allo
15273,sgyu,allo,False,,I-allo
15274,'phrul,allo,False,,I-allo
15275,drwa,allo,False,,I-allo
15276,ba,allo,False,,I-allo
15277,'khor,allo,False,,I-allo
15278,lo'i,allo,False,,I-allo
15279,tshul,allo,False,,I-allo
15280,bzhin,allo,False,,I-allo
15281,du,allo,False,,I-allo
15282,/,allo,False,,I-allo
15283,/,allo,False,,I-allo
15284,yi,allo,False,,I-allo
15285,ge,allo,False,,I-allo
15286,'khor,allo,False,,I-allo
15287,lo'i,allo,False,,I-allo
15288,don,allo,False,,I-allo
15289,gyi,allo,False,,I-allo
15290,'jam,allo,False,,I-allo
15291,dpal,allo,False,,I-allo
15292,lo,allo,False,,I-allo
15293,/,allo,False,,I-allo
15294,/,allo,False,,I-allo
15295,gdod,allo,False,,I-allo
15296,nas,allo,False,,I-allo
15297,dag,allo,False,,I-allo
15298,cing,allo,False,,I-allo
15299,skye,allo,False,,I-allo
15300,ba,allo,False,,I-allo
15301,med,allo,False,,I-allo
15302,pa'i,allo,False,,I-allo
15303,ngang,allo,False,,I-allo
15304,/,allo,False,,I-allo
15305,/,allo,False,,I-allo
15306,a,allo,False,,I-allo
15307,A,allo,False,,I-allo
15308,zhes,allo,False,,I-allo
15309,pas,allo,False,,I-allo
15310,'dus,allo,False,,I-allo
15311,ma,allo,False,,I-allo
15312,byas,allo,False,,I-allo
15313,pa'i,allo,False,,I-allo
15314,chos,allo,False,,I-allo
15315,/,allo,False,,I-allo
15316,/,allo,False,,I-allo
15317,rgyu,allo,False,,I-allo
15318,nyid,allo,False,,I-allo
15319,med,allo,False,,I-allo
15320,pas,allo,False,,I-allo
15321,'bras,allo,False,,I-allo
15322,bu,allo,False,,I-allo
15323,tshol,allo,False,,I-allo
15324,med,allo,False,,I-allo
15325,phyir,allo,False,,I-allo
15326,/,allo,False,,I-allo
15327,/,allo,False,,I-allo
15328,a,allo,False,,I-allo
15329,ltar,allo,False,,I-allo
15330,mnyam,allo,False,,I-allo
15331,bzhag,allo,False,,I-allo
15332,chos,allo,False,,I-allo
15333,kyi,allo,False,,I-allo
15334,sku,allo,False,,I-allo
15335,nyid,allo,False,,I-allo
15336,bde,allo,False,,I-allo
15337,/,allo,False,,I-allo
15338,/,allo,False,,I-allo
15339,don,allo,False,,I-allo
15340,dam,allo,False,,I-allo
15341,dbyings,allo,False,,I-allo
15342,nyid,allo,False,,I-allo
15343,mkha',allo,False,,I-allo
15344,ltar,allo,False,,I-allo
15345,dmigs,allo,False,,I-allo
15346,med,allo,False,,I-allo
15347,khyab,allo,False,,I-allo
15348,/,allo,False,,I-allo
15349,/,allo,False,,I-allo
15350,thub,allo,False,,I-allo
15351,pa,allo,False,,I-allo
15352,rang,allo,False,,I-allo
15353,bzhin,allo,False,,I-allo
15354,med,allo,False,,I-allo
15355,par,allo,False,,I-allo
15356,gnas,allo,False,,I-allo
15357,pa,allo,False,,I-allo
15358,la,allo,False,,I-allo
15359,/,allo,False,,I-allo
15360,/,allo,False,,I-allo
15361,'jam,allo,False,,I-allo
15362,dpal,allo,False,,I-allo
15363,ral,allo,False,,I-allo
15364,gris,allo,False,,I-allo
15365,btab,allo,False,,I-allo
15366,na,allo,False,,I-allo
15367,gcod,allo,False,,I-allo
15368,pa,allo,False,,I-allo
15369,ltar,allo,False,,I-allo
15370,/,allo,False,,I-allo
15371,/,allo,False,,I-allo
15372,a,allo,False,,I-allo
15373,yi,allo,False,,I-allo
15374,gu,allo,False,,I-allo
15375,gu,allo,False,,I-allo
15376,thugs,allo,False,,I-allo
15377,rje,allo,False,,I-allo
15378,dang,allo,False,,I-allo
15379,nyid,allo,False,,I-allo
15380,'phro,allo,False,,I-allo
15381,/,allo,False,,I-allo
15382,/,allo,False,,I-allo
15383,i,allo,False,,I-allo
15384,I,allo,False,,I-allo
15385,zhes,allo,False,,I-allo
15386,pa,allo,False,,I-allo
15387,chos,allo,False,,I-allo
15388,kyi,allo,False,,I-allo
15389,yum,allo,False,,I-allo
15390,nyid,allo,False,,I-allo
15391,lam,allo,False,,I-allo
15392,/,allo,False,,I-allo
15393,/,allo,False,,I-allo
15394,shes,allo,False,,I-allo
15395,rab,allo,False,,I-allo
15396,pha,allo,False,,I-allo
15397,rol,allo,False,,I-allo
15398,phyin,allo,False,,I-allo
15399,pa,allo,False,,I-allo
15400,'jam,allo,False,,I-allo
15401,pa'i,allo,False,,I-allo
15402,dbyangs,allo,False,,I-allo
15403,/,allo,False,,I-allo
15404,/,allo,False,,I-allo
15405,ldang,allo,False,,I-allo
15406,dang,allo,False,,I-allo
15407,mi,allo,False,,I-allo
15408,ldang,allo,False,,I-allo
15409,blang,allo,False,,I-allo
15410,dor,allo,False,,I-allo
15411,med,allo,False,,I-allo
15412,tshul,allo,False,,I-allo
15413,gyis,allo,False,,I-allo
15414,/,allo,False,,I-allo
15415,/,allo,False,,I-allo
15416,thun,allo,False,,I-allo
15417,mong,allo,False,,I-allo
15418,ma,allo,False,,I-allo
15419,yin,allo,False,,I-allo
15420,bsti,allo,False,,I-allo
15421,gnas,allo,False,,I-allo
15422,kun,allo,False,,I-allo
15423,tu,allo,False,,I-allo
15424,bzang,allo,False,,I-allo
15425,/,allo,False,,I-allo
15426,/,allo,False,,I-allo
15427,med,allo,False,,I-allo
15428,pa'i,allo,False,,I-allo
15429,ngang,allo,False,,I-allo
15430,nyid,allo,False,,I-allo
15431,med,allo,False,,I-allo
15432,pa,allo,False,,I-allo
15433,las,allo,False,,I-allo
15434,byung,allo,False,,I-allo
15435,ba,allo,False,,I-allo
15436,/,allo,False,,I-allo
15437,/,allo,False,,I-allo
15438,u,allo,False,,I-allo
15439,U,allo,False,,I-allo
15440,zhes,allo,False,,I-allo
15441,pa,allo,False,,I-allo
15442,med,allo,False,,I-allo
15443,pa'i,allo,False,,I-allo
15444,snying,allo,False,,I-allo
15445,po,allo,False,,I-allo
15446,'byung,allo,False,,I-allo
15447,/,allo,False,,I-allo
15448,/,allo,False,,I-allo
15449,ye,allo,False,,I-allo
15450,shes,allo,False,,I-allo
15451,chen,allo,False,,I-allo
15452,po,allo,False,,I-allo
15453,yod,allo,False,,I-allo
15454,med,allo,False,,I-allo
15455,mtha',allo,False,,I-allo
15456,las,allo,False,,I-allo
15457,'das,allo,False,,I-allo
15458,/,allo,False,,I-allo
15459,/,allo,False,,I-allo
15460,che,allo,False,,I-allo
15461,ba'i,allo,False,,I-allo
15462,ngang,allo,False,,I-allo
15463,gis,allo,False,,I-allo
15464,'gro,allo,False,,I-allo
15465,kun,allo,False,,I-allo
15466,dga',allo,False,,I-allo
15467,la,allo,False,,I-allo
15468,sbyor,allo,False,,I-allo
15469,/,allo,False,,I-allo
15470,/,allo,False,,I-allo
15471,nyid,allo,False,,I-allo
15472,dang,allo,False,,I-allo
15473,gnyis,allo,False,,I-allo
15474,med,allo,False,,I-allo
15475,bsam,allo,False,,I-allo
15476,'das,allo,False,,I-allo
15477,brjod,allo,False,,I-allo
15478,bral,allo,False,,I-allo
15479,ba,allo,False,,I-allo
15480,/,allo,False,,I-allo
15481,/,allo,False,,I-allo
15482,gru,allo,False,,I-allo
15483,gsum,allo,False,,I-allo
15484,e,allo,False,,I-allo
15485,yi,allo,False,,I-allo
15486,rang,allo,False,,I-allo
15487,bzhin,allo,False,,I-allo
15488,mi,allo,False,,I-allo
15489,g.yo,allo,False,,I-allo
15490,/,allo,False,,I-allo
15491,/,allo,False,,I-allo
15492,e,allo,False,,I-allo
15493,zhes,allo,False,,I-allo
15494,tha,allo,False,,I-allo
15495,snyad,allo,False,,I-allo
15496,btags,allo,False,,I-allo
15497,shing,allo,False,,I-allo
15498,brjod,allo,False,,I-allo
15499,dang,allo,False,,I-allo
15500,bral,allo,False,,I-allo
15501,/,allo,False,,I-allo
15502,/,allo,False,,I-allo
15503,sems,allo,False,,I-allo
15504,dang,allo,False,,I-allo
15505,sems,allo,False,,I-allo
15506,ni,allo,False,,I-allo
15507,'jam,allo,False,,I-allo
15508,dpal,allo,False,,I-allo
15509,ting,allo,False,,I-allo
15510,'dzin,allo,False,,I-allo
15511,no,allo,False,,I-allo
15512,/,allo,False,,I-allo
15513,/,allo,False,,I-allo
15514,thabs,allo,False,,I-allo
15515,dang,allo,False,,I-allo
15516,shes,allo,False,,I-allo
15517,rab,allo,False,,I-allo
15518,sgyu,allo,False,,I-allo
15519,'phrul,allo,False,,I-allo
15520,sgyu,allo,False,,I-allo
15521,'dra'i,allo,False,,I-allo
15522,tshogs,allo,False,,I-allo
15523,/,allo,False,,I-allo
15524,/,allo,False,,I-allo
15525,o,allo,False,,I-allo
15526,au,allo,False,,I-allo
15527,zhes,allo,False,,I-allo
15528,pa,allo,False,,I-allo
15529,'du,allo,False,,I-allo
15530,'phro,allo,False,,I-allo
15531,'od,allo,False,,I-allo
15532,zer,allo,False,,I-allo
15533,'khrug,allo,False,,I-allo
15534,/,allo,False,,I-allo
15535,/,allo,False,,I-allo
15536,'ja',allo,False,,I-allo
15537,tshon,allo,False,,I-allo
15538,rnam,allo,False,,I-allo
15539,pa,allo,False,,I-allo
15540,so,allo,False,,I-allo
15541,sor,allo,False,,I-allo
15542,yid,allo,False,,I-allo
15543,bzhin,allo,False,,I-allo
15544,sbyor,allo,False,,I-allo
15545,/,allo,False,,I-allo
15546,/,allo,False,,I-allo
15547,'jam,allo,False,,I-allo
15548,dpal,allo,False,,I-allo
15549,'jam,allo,False,,I-allo
15550,dpal,allo,False,,I-allo
15551,rnam,allo,False,,I-allo
15552,par,allo,False,,I-allo
15553,rol,allo,False,,I-allo
15554,ba,allo,False,,I-allo
15555,bde,allo,False,,I-allo
15556,/,allo,False,,I-allo
15557,/,allo,False,,I-allo
15558,rnal,allo,False,,I-allo
15559,'byor,allo,False,,I-allo
15560,chen,allo,False,,I-allo
15561,po,allo,False,,I-allo
15562,ye,allo,False,,I-allo
15563,shes,allo,False,,I-allo
15564,'byor,allo,False,,I-allo
15565,ba'i,allo,False,,I-allo
15566,dpal,allo,False,,I-allo
15567,/,allo,False,,I-allo
15568,/,allo,False,,I-allo
15569,nam,allo,False,,I-allo
15570,mkha',allo,False,,I-allo
15571,mi,allo,False,,I-allo
15572,dmigs,allo,False,,I-allo
15573,oM,allo,False,,I-allo
15574,zhes,allo,False,,I-allo
15575,ye,allo,False,,I-allo
15576,shes,allo,False,,I-allo
15577,mdzod,allo,False,,I-allo
15578,/,allo,False,,I-allo
15579,/,allo,False,,I-allo
15580,shes,allo,False,,I-allo
15581,rab,allo,False,,I-allo
15582,ye,allo,False,,I-allo
15583,shes,allo,False,,I-allo
15584,ma,allo,False,,I-allo
15585,'dres,allo,False,,I-allo
15586,a,allo,False,,I-allo
15587,las,allo,False,,I-allo
15588,'das,allo,False,,I-allo
15589,/,allo,False,,I-allo
15590,/,allo,False,,I-allo
15591,stong,allo,False,,I-allo
15592,nyid,allo,False,,I-allo
15593,ci,allo,False,,I-allo
15594,la'ang,allo,False,,I-allo
15595,ma,allo,False,,I-allo
15596,reg,allo,False,,I-allo
15597,lhun,allo,False,,I-allo
15598,gyis,allo,False,,I-allo
15599,grub,allo,False,,I-allo
15600,/,allo,False,,I-allo
15601,/,allo,False,,I-allo
15602,don,allo,False,,I-allo
15603,kun,allo,False,,I-allo
15604,'byor,allo,False,,I-allo
15605,pas,allo,False,,I-allo
15606,blang,allo,False,,I-allo
15607,dor,allo,False,,I-allo
15608,med,allo,False,,I-allo
15609,pa,allo,False,,I-allo
15610,yi,allo,False,,I-allo
15611,/,allo,False,,I-allo
15612,/,allo,False,,I-allo
15613,bdag,allo,False,,I-allo
15614,nyid,allo,False,,I-allo
15615,rang,allo,False,,I-allo
15616,bzhin,allo,False,,I-allo
15617,bzhag,allo,False,,I-allo
15618,dang,allo,False,,I-allo
15619,'jam,allo,False,,I-allo
15620,dpal,allo,False,,I-allo
15621,nyid,allo,False,,I-allo
15622,/,allo,False,,I-allo
15623,/,allo,False,,I-allo
15624,bsam,allo,False,,I-allo
15625,gyis,allo,False,,I-allo
15626,mi,allo,False,,I-allo
15627,khyab,allo,False,,I-allo
15628,mi,allo,False,,I-allo
15629,gnas,allo,False,,I-allo
15630,mi,allo,False,,I-allo
15631,sems,allo,False,,I-allo
15632,na,allo,False,,I-allo
15633,/,allo,False,,I-allo
15634,/,allo,False,,I-allo
15635,'jam,allo,False,,I-allo
15636,dpal,allo,False,,I-allo
15637,nyid,allo,False,,I-allo
15638,dang,allo,False,,I-allo
15639,yon,allo,False,,I-allo
15640,tan,allo,False,,I-allo
15641,rdzogs,allo,False,,I-allo
15642,par,allo,False,,I-allo
15643,mnyam,allo,False,,I-allo
15644,/,allo,False,,I-allo
15645,/,allo,False,,I-allo
15646,zhes,allo,False,,I-allo
15647,gsungs,allo,False,,I-allo
15648,te,allo,False,,I-allo
15649,/,allo,False,,I-allo
15650,yi,allo,False,,I-allo
15651,ge,allo,False,,I-allo
15652,sgyu,allo,False,,I-allo
15653,'phrul,allo,False,,I-allo
15654,drwa,allo,False,,I-allo
15655,ba,allo,False,,I-allo
15656,'di'i,allo,False,,I-allo
15657,'dus,allo,False,,I-allo
15658,ma,allo,False,,I-allo
15659,byas,allo,False,,I-allo
15660,pas,allo,False,,I-allo
15661,rgyu,allo,False,,I-allo
15662,ma,allo,False,,I-allo
15663,grub,allo,False,,I-allo
15664,pa'i,allo,False,,I-allo
15665,phyir,allo,False,,I-allo
15666,/,allo,False,,I-allo
15667,'bras,allo,False,,I-allo
15668,bu,allo,False,,I-allo
15669,btsal,allo,False,,I-allo
15670,du,allo,False,,I-allo
15671,med,allo,False,,I-allo
15672,pas,allo,False,,I-allo
15673,gdod,allo,False,,I-allo
15674,ma,allo,False,,I-allo
15675,nas,allo,False,,I-allo
15676,chos,allo,False,,I-allo
15677,kyi,allo,False,,I-allo
15678,sku,allo,False,,I-allo
15679,bde,allo,False,,I-allo
15680,ba,allo,False,,I-allo
15681,chen,allo,False,,I-allo
15682,po'o,allo,False,,I-allo
15683,/,allo,False,,I-allo
15684,/,allo,False,,I-allo
15685,i,allo,False,,I-allo
15686,ni,allo,False,,I-allo
15687,de,allo,False,,I-allo
15688,nyid,allo,False,,I-allo
15689,nam,allo,False,,I-allo
15690,mkha',allo,False,,I-allo
15691,ltar,allo,False,,I-allo
15692,mi,allo,False,,I-allo
15693,dmigs,allo,False,,I-allo
15694,pa'i,allo,False,,I-allo
15695,phyir,allo,False,,I-allo
15696,/,allo,False,,I-allo
15697,shes,allo,False,,I-allo
15698,rab,allo,False,,I-allo
15699,chen,allo,False,,I-allo
15700,pos,allo,False,,I-allo
15701,de,allo,False,,I-allo
15702,ltar,allo,False,,I-allo
15703,chod,allo,False,,I-allo
15704,cing,allo,False,,I-allo
15705,/,allo,False,,I-allo
15706,mi,allo,False,,I-allo
15707,dmigs,allo,False,,I-allo
15708,pa'i,allo,False,,I-allo
15709,thugs,allo,False,,I-allo
15710,rje,allo,False,,I-allo
15711,chen,allo,False,,I-allo
15712,po,allo,False,,I-allo
15713,'phro,allo,False,,I-allo
15714,ba,allo,False,,I-allo
15715,dang,allo,False,,I-allo
15716,/,allo,False,,I-allo
15717,shes,allo,False,,I-allo
15718,rab,allo,False,,I-allo
15719,kyi,allo,False,,I-allo
15720,pha,allo,False,,I-allo
15721,rol,allo,False,,I-allo
15722,tu,allo,False,,I-allo
15723,phyin,allo,False,,I-allo
15724,pa'i,allo,False,,I-allo
15725,bdag,allo,False,,I-allo
15726,nyid,allo,False,,I-allo
15727,gdod,allo,False,,I-allo
15728,ma,allo,False,,I-allo
15729,nas,allo,False,,I-allo
15730,yin,allo,False,,I-allo
15731,pa'i,allo,False,,I-allo
15732,rang,allo,False,,I-allo
15733,bzhin,allo,False,,I-allo
15734,no,allo,False,,I-allo
15735,/,allo,False,,I-allo
15736,/,allo,False,,I-allo
15737,u,allo,False,,I-allo
15738,ni,allo,False,,I-allo
15739,de,allo,False,,I-allo
15740,lta,allo,False,,I-allo
15741,bu,allo,False,,I-allo
15742,bas,allo,False,,I-allo
15743,na,allo,False,,I-allo
15744,kun,allo,False,,I-allo
15745,tu,allo,False,,I-allo
15746,bzang,allo,False,,I-allo
15747,po'i,allo,False,,I-allo
15748,byang,allo,False,,I-allo
15749,chub,allo,False,,I-allo
15750,kyi,allo,False,,I-allo
15751,rang,allo,False,,I-allo
15752,bzhin,allo,False,,I-allo
15753,te,allo,False,,I-allo
15754,/,allo,False,,I-allo
15755,'di,allo,False,,I-allo
15756,ltar,allo,False,,I-allo
15757,mtshan,allo,False,,I-allo
15758,ma,allo,False,,I-allo
15759,dang,allo,False,,I-allo
15760,rtog,allo,False,,I-allo
15761,pa,allo,False,,I-allo
15762,ldang,allo,False,,I-allo
15763,ba,allo,False,,I-allo
15764,la,allo,False,,I-allo
15765,ni,allo,False,,I-allo
15766,/,allo,False,,I-allo
15767,dman,allo,False,,I-allo
15768,bar,allo,False,,I-allo
15769,mi,allo,False,,I-allo
15770,dor,allo,False,,I-allo
15771,/,allo,False,,I-allo
15772,mi,allo,False,,I-allo
15773,ldang,allo,False,,I-allo
15774,ba,allo,False,,I-allo
15775,la,allo,False,,I-allo
15776,dang,allo,False,,I-allo
15777,du,allo,False,,I-allo
15778,mi,allo,False,,I-allo
15779,len,allo,False,,I-allo
15780,te,allo,False,,I-allo
15781,/,allo,False,,I-allo
15782,byang,allo,False,,I-allo
15783,chub,allo,False,,I-allo
15784,kyi,allo,False,,I-allo
15785,sems,allo,False,,I-allo
15786,kun,allo,False,,I-allo
15787,tu,allo,False,,I-allo
15788,bzang,allo,False,,I-allo
15789,po,allo,False,,I-allo
15790,mtha',allo,False,,I-allo
15791,las,allo,False,,I-allo
15792,'das,allo,False,,I-allo
15793,pa,allo,False,,I-allo
15794,che,allo,False,,I-allo
15795,ba'i,allo,False,,I-allo
15796,ngang,allo,False,,I-allo
15797,gis,allo,False,,I-allo
15798,'gro,allo,False,,I-allo
15799,ba,allo,False,,I-allo
15800,kun,allo,False,,I-allo
15801,kyang,allo,False,,I-allo
15802,bde,allo,False,,I-allo
15803,ba,allo,False,,I-allo
15804,chen,allo,False,,I-allo
15805,po,allo,False,,I-allo
15806,la,allo,False,,I-allo
15807,rang,allo,False,,I-allo
15808,bzhin,allo,False,,I-allo
15809,gyis,allo,False,,I-allo
15810,sbyor,allo,False,,I-allo
15811,ba'o,allo,False,,I-allo
15812,/,allo,False,,I-allo
15813,/,allo,False,,I-allo
15814,e,allo,False,,I-allo
15815,ni,allo,False,,I-allo
15816,de,allo,False,,I-allo
15817,ltar,allo,False,,I-allo
15818,na,allo,False,,I-allo
15819,chos,allo,False,,I-allo
15820,thams,allo,False,,I-allo
15821,cad,allo,False,,I-allo
15822,bsam,allo,False,,I-allo
15823,brjod,allo,False,,I-allo
15824,dang,allo,False,,I-allo
15825,bral,allo,False,,I-allo
15826,zhing,allo,False,,I-allo
15827,g.yo,allo,False,,I-allo
15828,ba,allo,False,,I-allo
15829,med,allo,False,,I-allo
15830,la,allo,False,,I-allo
15831,/,allo,False,,I-allo
15832,tha,allo,False,,I-allo
15833,snyad,allo,False,,I-allo
15834,du,allo,False,,I-allo
15835,mi,allo,False,,I-allo
15836,'grub,allo,False,,I-allo
15837,pas,allo,False,,I-allo
15838,sems,allo,False,,I-allo
15839,dang,allo,False,,I-allo
15840,sems,allo,False,,I-allo
15841,kyi,allo,False,,I-allo
15842,rnam,allo,False,,I-allo
15843,par,allo,False,,I-allo
15844,rtog,allo,False,,I-allo
15845,pa'ang,allo,False,,I-allo
15846,'jam,allo,False,,I-allo
15847,dpal,allo,False,,I-allo
15848,dang,allo,False,,I-allo
15849,'jam,allo,False,,I-allo
15850,dpal,allo,False,,I-allo
15851,gyi,allo,False,,I-allo
15852,ting,allo,False,,I-allo
15853,nge,allo,False,,I-allo
15854,'dzin,allo,False,,I-allo
15855,du,allo,False,,I-allo
15856,gnas,allo,False,,I-allo
15857,so,allo,False,,I-allo
15858,/,allo,False,,I-allo
15859,/,allo,False,,I-allo
15860,o,allo,False,,I-allo
15861,ni,allo,False,,I-allo
15862,de,allo,False,,I-allo
15863,lta,allo,False,,I-allo
15864,bu'i,allo,False,,I-allo
15865,rang,allo,False,,I-allo
15866,bzhin,allo,False,,I-allo
15867,yin,allo,False,,I-allo
15868,pa'i,allo,False,,I-allo
15869,phyir,allo,False,,I-allo
15870,na,allo,False,,I-allo
15871,/,allo,False,,I-allo
15872,sems,allo,False,,I-allo
15873,kyi,allo,False,,I-allo
15874,cho,allo,False,,I-allo
15875,'phrul,allo,False,,I-allo
15876,sna,allo,False,,I-allo
15877,tshogs,allo,False,,I-allo
15878,su,allo,False,,I-allo
15879,snang,allo,False,,I-allo
15880,ba,allo,False,,I-allo
15881,thams,allo,False,,I-allo
15882,cad,allo,False,,I-allo
15883,kyang,allo,False,,I-allo
15884,/,allo,False,,I-allo
15885,thabs,allo,False,,I-allo
15886,dang,allo,False,,I-allo
15887,shes,allo,False,,I-allo
15888,rab,allo,False,,I-allo
15889,sgyu,allo,False,,I-allo
15890,'phrul,allo,False,,I-allo
15891,drwa,allo,False,,I-allo
15892,ba'i,allo,False,,I-allo
15893,tshogs,allo,False,,I-allo
15894,yin,allo,False,,I-allo
15895,te,allo,False,,I-allo
15896,/,allo,False,,I-allo
15897,nam,allo,False,,I-allo
15898,mkah'i,allo,False,,I-allo
15899,'ja',allo,False,,I-allo
15900,tshon,allo,False,,I-allo
15901,bzhin,allo,False,,I-allo
15902,du,allo,False,,I-allo
15903,/,allo,False,,I-allo
15904,'gro,allo,False,,I-allo
15905,ba,allo,False,,I-allo
15906,so,allo,False,,I-allo
15907,so'i,allo,False,,I-allo
15908,yid,allo,False,,I-allo
15909,dang,allo,False,,I-allo
15910,mthun,allo,False,,I-allo
15911,par,allo,False,,I-allo
15912,sbyor,allo,False,,I-allo
15913,ba,allo,False,,I-allo
15914,'jam,allo,False,,I-allo
15915,dpal,allo,False,,I-allo
15916,rnam,allo,False,,I-allo
15917,par,allo,False,,I-allo
15918,rol,allo,False,,I-allo
15919,ba'i,allo,False,,I-allo
15920,cho,allo,False,,I-allo
15921,'phrul,allo,False,,I-allo
15922,bde,allo,False,,I-allo
15923,ba,allo,False,,I-allo
15924,chen,allo,False,,I-allo
15925,po'i,allo,False,,I-allo
15926,las,allo,False,,I-allo
15927,ma,allo,False,,I-allo
15928,nyams,allo,False,,I-allo
15929,pa'o,allo,False,,I-allo
15930,/,allo,False,,I-allo
15931,oM,allo,False,,I-allo
15932,ni,allo,False,,I-allo
15933,de,allo,False,,I-allo
15934,ltar,allo,False,,I-allo
15935,'byor,allo,False,,I-allo
15936,ba'i,allo,False,,I-allo
15937,rnal,allo,False,,I-allo
15938,'byor,allo,False,,I-allo
15939,chen,allo,False,,I-allo
15940,po,allo,False,,I-allo
15941,ye,allo,False,,I-allo
15942,shes,allo,False,,I-allo
15943,dpal,allo,False,,I-allo
15944,thams,allo,False,,I-allo
15945,cad,allo,False,,I-allo
15946,kyi,allo,False,,I-allo
15947,'byung,allo,False,,I-allo
15948,gnas,allo,False,,I-allo
15949,/,allo,False,,I-allo
15950,nam,allo,False,,I-allo
15951,mkha',allo,False,,I-allo
15952,mdzod,allo,False,,I-allo
15953,kyi,allo,False,,I-allo
15954,ting,allo,False,,I-allo
15955,nge,allo,False,,I-allo
15956,'dzin,allo,False,,I-allo
15957,no,allo,False,,I-allo
15958,/,allo,False,,I-allo
15959,/,allo,False,,I-allo
15960,aH,allo,False,,I-allo
15961,zhes,allo,False,,I-allo
15962,bya,allo,False,,I-allo
15963,ba,allo,False,,I-allo
15964,ni,allo,False,,I-allo
15965,/,allo,False,,I-allo
15966,shes,allo,False,,I-allo
15967,rab,allo,False,,I-allo
15968,dang,allo,False,,I-allo
15969,ye,allo,False,,I-allo
15970,shes,allo,False,,I-allo
15971,chos,allo,False,,I-allo
15972,thams,allo,False,,I-allo
15973,cad,allo,False,,I-allo
15974,la,allo,False,,I-allo
15975,ma,allo,False,,I-allo
15976,reg,allo,False,,I-allo
15977,cing,allo,False,,I-allo
15978,kun,allo,False,,I-allo
15979,las,allo,False,,I-allo
15980,'das,allo,False,,I-allo
15981,pa,allo,False,,I-allo
15982,ste,allo,False,,I-allo
15983,/,allo,False,,I-allo
15984,de,allo,False,,I-allo
15985,lta,allo,False,,I-allo
15986,na,allo,False,,I-allo
15987,yi,allo,False,,I-allo
15988,ge,allo,False,,I-allo
15989,bcu,allo,False,,I-allo
15990,gnyis,allo,False,,I-allo
15991,kyi,allo,False,,I-allo
15992,sgo,allo,False,,I-allo
15993,nas,allo,False,,I-allo
15994,/,allo,False,,I-allo
15995,'phags,allo,False,,I-allo
15996,pa,allo,False,,I-allo
15997,'jam,allo,False,,I-allo
15998,dpal,allo,False,,I-allo
