Segment_ID,Mode,Text,Word_Count
1350,auto,kI li kI la ya rbad// rdo rje phur pas btab byas nas// lus rnams kun la gzer bar bya// mthing nag gru gsum nang du yang// ro shing tsher ma can gzer nas// yugs sa bshan pa'i me blangs nas// me lha dbang gi rgyal po'i zhal// mi rkang zar bu chen po'i nang// dug khrag ril bur ling+ga bcug/ sha khrag sna tshogs mchod pa 'bul// nyung dkar yungs nag rdo phye dang// gri ma dung mtshon chas thun du brab// raM r+dz+wa la raM mAM sa rak+ta kha raM khA hi/ sa sa sha ri shag ti tIk+ShA che ge mo mA ra ya thun b+h+yo// lha khang rming bar mtshon bcas dang// byin ldan gdung gi pu ri'i 'og/ rab gnas ldan pa'i mchod rten dang// bsgrub pa'i dkyil 'khor chen po dang// rgya gram lam dang zam pa'i sna// lha klu btsan 'gong dur khrod gnas// shing gcig drung dang 'gyu ba'i srang// de ru gang rnyed thod par mnan// nya dang sram dang khyi sbyang dang// wa sogs gcan gzan thod par mnan// nA ga pa tri sha truM staM b+ha ya laM nan// srog la 'khor lo bskor ba ni// gdug pa gsum la srog rtsa gcad// gnod pa'i bgegs la srog rtsa gcad// sdang ba dgra la srog rtsa gcad// de dag drag po'i las rnams kyis// dpal gyi 'phreg sngags zab mo ste// gsang ba chung ba 'di dag go/ A+oM hU~M hU~M hU~M/ ta rul bi rul sarba bi Sha g+ha ta ga/ dz+wa li ta bi s+phu Ta ling+ga/ an+TAT+Ta hA sa/ sa DA a,266
1351,allo,To pa TaM kA ra/ badzra khu ra ni r+g+gA ta na/ tsa li ta ba,16
1352,auto,su,1
1353,allo,d+hA ta la ni shwA sa mA,7
1354,auto,ru to tik+Shap+ta d+ha ra Ni d+ha ra/ b+hI Sha Ni aT+rA T+Ta hA sa/ a pa ri mi tA ba la ba rA krA ma/ ar+ya ga NA b+hI ta b+hu ta ga NA d+h+yu yaM ta/ bud+h+ya bud+h+ya/ h+ya grI wa/ khA da khA da ba ra man+t+rAn/ ts+tshin+d+ha ts+tshin+d+ha/ bin+d+ha bin+d+ha/ pa ra mu drA na/ sid+d+hi m+me di,62
1355,allo,sha,1
1356,auto,A be,2
1357,allo,sha ya/ sarba dz+wa ra bi sha tsI dI na/ sarba gra he Sh+wa pra ti ta to b+ha ba/ badzra daM Sh+ta kiny+tsa rA,25
1358,auto,ya si/ i dan du Sh+ta gri ha Na/ du Sh+ta sarbaM pA/ dU na d+hu na/ ma tha ma tha/ marda marda/ pA Ta ya bA' Ta ya/ ma Ta ma Ta/ b+han+d+ha b+han+d+ha/ bud+d+ha d+harma sa g+hi a nu dz+nyA taM karma ku ru shI g+h+raM/ ha ya grI wA ya phaT/ badzra ye phaT/ badzra gA trA ya phaT/ badzra ne trA ya phaT/ badzra daM Sh+tA ya phaT/ badzra khu rA ya phaT/ khu ra ni r+g+hA ta nA ya phaT/ pa ra ma n+t+ra binA sha,91
1359,allo,nA,1
1360,auto,ya phaT/ sarba tri lo kya b+ha yaM,8
1361,allo,ka rA,2
1362,auto,ya,1
1363,allo,phaT/ sarba karmi ShA pra ti,6
1364,auto,ha tA,2
1365,allo,ya,1
1366,auto,phaT/ badzra ku la san+t+ra sa nA ya phaT/ hU~M hU~M hU~M/ phaT phaT phaT swa hA/ gang la dmigs pa 'joms par byed// khyad par klu yi dug rnams sel// dug,32
1367,allo,rnams,1
1368,auto,ma lus thams cad kun// 'byin par,7
1369,allo,byed,1
1370,auto,pa'i,1
1371,allo,gsal sngags so// namaHsa man+ta kA ya wA ka tsit+ta badzrA,11
1372,auto,NAn/ hu lu hu lu/ tiSh+Tha tiSh+Tha/ b+han+d+ha b+han+d+ha/ ha na ha na/ da ha,15
1373,allo,da ha/ pa,3
1374,auto,tsa pa tsa/ gardza gardza/ s+pho Ta ya s+pho Ta ya/ sarba big+hA,13
1375,allo,na/ bi,2
1376,auto,nA ya kA nan/ ma hA ga Na pa ti/ dzI bi tAn+ta ka dzA ya phaT/ lha srin bgegs dang sa bla 'di// gdug pa'i bgegs rnams ma lus pa// lus dang ngag sems la dmigs na// bgegs rnams gsod pa'i mchog yin no/ A+oM g+ha g+ha g+hA ta ya g+hA ta ya/ sarba duSh+tA na phaT/ kI la ya kI la ya/ sarba pA paM hU~M phaT phaT/ hU~M hU~M badzra kI la ya/ badzra d+ha ra Adz+nyA pa ya ti/ kA yA wA ka tsit+ta/ badzra kI la ya hU~M phaT/ oM pa d+mAn+ta kr-i ta/ ts+tshin+d+ha ts+tshin+d+ha/ ha na ha na/ dIp+ta tsakra hU~M phaT/ A+oM pad+mAn+takr-i ta hrIH/ aM b+hur+b+ha baHphaT/ A+oM pad+mAn+tA kr-i ta badzra rA dza hU~M/ 'khor lo'i phyag rgyas bzung nas ni// phur pa lus la gdab par bya// pad+ma'i phyag rgyas bzung byas nas// phur ba ngag la gdab par bya// rdo rje'i phyag rgyas bzung nas ni// phur pa sems la gdab par bya// sdang ba'i dgra bo ma lus pa'i// lus ngag sems la gdab bya na// de ma thag tu myur du 'gro// 'byung bzhi 'thibs nas tshe srog bral// gal te gso bar 'dod pa na// gang so de la btab par bya// dril bu'i sgras brgyal sangs ba ltar// 'chi ba de yang langs par 'gyur// dbang chen bde gshegs 'dus pa/ pad+ma gsang ba bkod pa rngog ma le brgan gyi rgyud las/ gdug pa gsum dang dgra bgegs srog rtsa gcad pa'i le'u ste dgu pa'o//// de nas phyogs dus sangs rgyas kyis// gsung gi las mdzad rta yi mgrin// mthar byed chen po dpal gyi dpal// las bzhi'i s+yin sreg rab tu gsungs// dkyil 'khor zlum zhing dkar ba la// 'khor los rab tu brgyan par bya// gru bzhi gser gyi mdog can la// rin chen 'bar bas 'tshon par bya// zla gam dmar po gyur pa la// pad+ma lcags sgrog bri bar bya// gru gsum kha dog nag po la// ral gri mtshon cha sna tshogs brgyan// gru gsum zla gam zlum po la// gru bzhi rgyas pa lhun gyis grub// ba lu dang ni glang ma dang//,357
1377,allo,'om bu,2
1378,auto,shugs,1
1379,allo,pa zhi ba'i shing// skyer,5
1380,auto,pa dang ni gla ba'i,5
1381,allo,shing// seng ldeng,3
1382,auto,rgyas pa'i hom du bya// seng ldeng dang ni mdzo mo,11
1383,allo,shing// kha dog dmar,4
1384,auto,ba,1
1385,allo,dbang gi,2
1386,auto,hom//,1
1387,allo,shel,1
1388,auto,shing nag po dri can,5
1389,allo,dang// a ka ru,4
1390,auto,ni drag po'i shing//,4
1391,allo,thams,1
1392,auto,cad tshang bar gyur pa na// lhun gyis grub pa'i shing zhes bya// 'bras chan nas dkar til dkar dang//,20
1393,allo,'o,1
1394,auto,ma,1
1395,allo,zho,1
1396,auto,yi gtor ma zhi//,4
1397,allo,bra,1
1398,auto,bo'i,1
1399,allo,zan,1
1400,auto,dang khur ba dang// ba ser 'o ma'i gtor ma rgyas// ram bu'i zan dang nas dmar dang// ba,19
1401,allo,dmar,1
1402,auto,'o mas gtor ma dbang// sha dang khrag dang dug dang ni// til nag gtor ma drag po,18
1403,allo,la//,1
1404,auto,thams cad ma,3
1405,allo,lus tshang ba ni//,4
1406,auto,lhun gyis grub pa'i gtor ma,6
1407,allo,yin//,1
1408,auto,dngul lam dkar po'i shing rnams la// zhi ba'i phur bu zlum po,13
1409,allo,bya// gser,2
1410,auto,ram ra gan ser po'i,5
1411,allo,shing//,1
1412,auto,rgyas,1
1413,allo,pa'i,1
1414,auto,phur,1
1415,allo,pa,1
1416,auto,gru,1
1417,allo,bzhi bya//,2
1418,auto,zangs sam dmar,3
1419,allo,po'i,1
1420,auto,shing rnams la// dbang gi phur bu zla gam bya// lcags sam nag po'i,14
1421,allo,shing,1
1422,auto,rnams la// drag po'i phur pa zur gsum bya// mgo zlum sked pa gru bzhi la// zla gam zur gsum lhun gyis grub// dung can ma dang phyal pa dang// lcug phran ma dang ban glang can// pad+ma gcig dang sdong gcig ma// me reg ma dang ri dwags can// phrin las bzhi la so sor bya// kun dag tshang na lhun gyis grub// dngul dkar stag ma'i shing rnams la// zhi,72
1423,allo,ba'i,1
1424,auto,dgang gzar blug,3
1425,allo,gzar,1
1426,auto,dang//,1
1427,allo,gser,1
1428,auto,dang ra gan shing sar rgyas// zangs,7
1429,allo,sam,1
1430,auto,seng ldeng dmar,3
1431,allo,po la// dbang,3
1432,auto,gi sbyin sreg gsar bu bya// lcags,7
1433,allo,sam,1
1434,auto,ma mi rkang,3
1435,allo,gzar bu,2
1436,auto,ni// drag por yang dag gsungs pa la// phrin las bzhi yi dbyibs ldan pas// lhun gyis grub pa'i gzar bu yin//,22
1437,allo,zhi,1
1438,auto,bar 'dod na,3
1439,allo,zlum po'i zhal// dang ba'i sems dang rab ldan pa// rgyas pa'i khro zhal gru bzhi la// dga' ba'i sems kyi ting 'dzin bya// dbang gi rta gdong zla gam zhal// chags pa'i sems kyis mchod par bya// drag po khro zhal gru gsum nyid// khros,46
1440,auto,pa'i,1
1441,allo,sems,1
1442,auto,kyi,1
1443,allo,ting 'dzin bya//,3
1444,auto,kun tsang zhal ni khro zhal gsum// rta mgo nyid la lhun gyis grub// zhi ba'i me ni dge slong ngam// bram ze gtsang ma dag las byung// rgyas pa rgyal po 'gyur ba dang// 'byor pa can las blang ba'o// dbang gi smad 'tshong bud med dang// 'gro ba bzang mo dag las blangs// drag po yugs sa pho mo dang// bshan pa dag las blang ba'i me// kun ka tshang bar gang gyur pa// de ni lhun gyis grub pa'i me// spyan sprin dkar po zhi ba nyid// rta gdong dpral ba zhur po las// sangs rgyas lta stangs sna rtse la// yang,105
1445,allo,na,1
1446,auto,stong nyid,2
1447,allo,nam,1
1448,auto,mkha'i,1
1449,allo,dbyings// rgyas pa'i mig sprin ser,6
1450,auto,po la// rta mgo phrum phrum ser por gnas// mi yi lta stangs sa gzhi nyid// yang na thang dkar ri la blta/ dbang gi mig sprin dmar po la/ rta mgo rngog ma le brgan te// bud med lta stangs bar snang la// yang na zur mig 'phred la blta// drag po'i mig 'bras mthing nag la// rta mgo ljang gur gnas pa nyid// khros nas sdang mig bzlog pa ste// yang na gdug par mig 'gyur bya// lhun gyis grub pa'i lta stangs ni// rta gdong gzi mig khra bor blta// byams pa'i sems kyis zhi ba la// gnyen dang bshes la bya ba yin// rgyas pa'i sems kyis dga' ba la// gnyen dang bshes la bya ba yin// dga' ba'i sems kyis chags pa la// gnyen dang bshes la bya ba yin// drug po'i,137
1451,allo,sems,1
1452,auto,kyis btang snyoms la// gnyen dang,6
1453,allo,bshes,1
1454,auto,la bya ba yin// byams pa'i sems ni bu yin la// snying rje ba ni pha dang ma// dga' bar rang gi chung ma nyid// btang snyoms byang chub dag la dgod// sdug bsngal,34
1455,allo,can,1
1456,auto,la byams pa la// phongs pa rnams la snying rje bas// gnyen bshes rnams la dga' bar bya// dmu rgod can la btang snyoms nyid// thams cad,27
1457,allo,tshang,1
1458,auto,na lhun gyis grub// dgun dang dpyid dang dbyar dang ston// phrin las bzhi dang lhun gyis grub// sa,19
1459,allo,yi rlung,2
1460,auto,dang chu yi rlung// me yi,6
1461,allo,rlung,1
1462,auto,dang rlung gi rlung// las bzhi so sor rgyu ba dang// lhun gyis,13
1463,allo,grub,1
1464,auto,par gnas pa yin// me,5
1465,allo,tog,1
1466,auto,dkar ser dmar dang nag/ du ba 'khor lo rin chen pad// ral gri rgya gram 'bar ba ni// las bzhi,21
1467,allo,grub,1
1468,auto,dang lhun gyis,3
1469,allo,grub// snga,2
1470,auto,dro,1
1471,allo,phyi dro,2
1472,auto,gong ma gnyis//,3
1473,allo,phyi dro,2
1474,auto,phyi dro 'og ma gnyis// dgong dang srod dang tho rangs langs// las,13
1475,allo,bzhi lhun gyis,3
1476,auto,grub,1
1477,allo,par,1
1478,auto,bya//,1
1479,allo,gti mug,2
1480,auto,nga,1
1481,allo,rgyal 'dod chags dang// zhe sdang,6
1482,auto,nyon,1
1483,allo,mongs,1
1484,auto,thams,1
1485,allo,cad kyang// las bzhi dang,5
1486,auto,ni lhun,2
1487,allo,gyis,1
1488,auto,grub// ye,2
1489,allo,nas,1
1490,auto,byas pa med par gnas//,5
1491,allo,dgra,1
1492,auto,bgegs la sogs zhi,4
1493,allo,ba,1
1494,auto,dang// dpal dang 'byor pa rgyas pa dang// yul,9
1495,allo,khams,1
1496,auto,pho mo dbang 'dus dang// dgra bgegs bcom dang gnas su shis// thams cad tshang bar lhun grub nas// phr-in las brtsam pa'i dgos pa gsungs// yon tan las bzlog skyon du 'gyur// me long lto,36
1497,allo,rgyab,1
1498,auto,log pa,2
1499,allo,bzhin// shar na,3
1500,auto,lus,1
1501,allo,'phags,1
1502,auto,zla,1
1503,allo,gam dbyibs// rlung gi,4
1504,auto,dkyil 'khor gru,3
1505,allo,bzhi 'degs// lho na 'dzam gling sog kha'i dbyibs// gru,10
1506,auto,gsum me ni kun la snyoms// nub na ba glang zlum po chu// phyi yi rgya mtsho lcags ri'i nang// byang na gru bzhi sgra mi snyan// sa yi dkyil 'khor rab tu rgyas// dbus kyi ri rab lhun po nyid// thams cad rin chen lhun gyis grub// zhi ba'i tshe na nub tu blta// rgyas pa byed na byang du blta// dbang gi las,65
1507,allo,la,1
1508,auto,shar,1
1509,allo,du,1
1510,auto,blta//,1
1511,allo,drag,1
1512,auto,po'i,1
1513,allo,dus na lto ru blta// dbus,6
1514,auto,ni,1
1515,allo,kun gnas lhun,3
1516,auto,gyis grub//,2
1517,allo,sum mdo zla gam,4
1518,auto,lto,1
1519,allo,ba,1
1520,auto,zlum//,1
1521,allo,ro stod gru bzhir,4
1522,auto,gnas pa dang//,3
1523,allo,lkog ma dpral ba,4
1524,auto,gru gsum,2
1525,allo,ste// lus la kun tshang lhun gyis grub// b+ha ga phyi mtshams gru bzhi la// sna rtse gru gsum bya rog gdong// skye gnas zla gam dag tu,28
1526,auto,gnas//,1
1527,allo,sna,1
1528,auto,tshogs 'dus pa zlum po nyid// b+ha gar kun,9
1529,allo,tshang lhun,2
1530,auto,gyis grub// kun gzhi zhi ba yid ni rgyas// nyon mongs dbang la sgo lnga drag/ tshogs brgyad lhun gyis grub pa ni// de kho na nyid ces kyang bya// stong pa zhi,33
1531,allo,la gnas rgyas,3
1532,auto,pa//,1
1533,allo,chags pa,2
1534,auto,dbang,1
1535,allo,la 'jig pa drag/ thams cad,6
1536,auto,tshang bar ye,3
1537,allo,gnas,1
1538,auto,pa// lhun gyis grub par gnas pa'o//,7
1539,allo,byol song zhi,3
1540,auto,la mi,2
1541,allo,rnams,1
1542,auto,dbang//,1
1543,allo,lha,1
1544,auto,rnams rgyal dang yi dwags dang// dmyal ba drag por gnas pa la// 'gro ba kun la lhun gyis grub// yA ni zhi ba ma ni rgyas// baM ni dbang la drag po e// yi ge bzhi yi dbyibs ldan par// e baM ma yA lhun gyis grub// dpa' bo chen po'i,52
1545,allo,yi ge,2
1546,auto,ni// a,2
1547,allo,dang,1
1548,auto,bI ra,2
1549,allo,hU~M kha,2
1550,auto,la// las bzhi'i zhi rgyas,5
1551,allo,dbang drag dang// kun tshang lhun gyis grub pas na// phung,11
1552,auto,po'i,1
1553,allo,bdud dang nyon mongs bdud// lha bu'i,7
1554,auto,bdud dang,2
1555,allo,'chi bdag,2
1556,auto,bdud// zhi rgyas dbang drag lhun grub,7
1557,allo,pas// bzhi,2
1558,auto,bcom,1
1559,allo,drug ldan,2
1560,auto,mtha' las 'dud// de,4
1561,allo,nas,1
1562,auto,bcom,1
1563,allo,ldan,1
1564,auto,pad+ma dbang gi rgyal pos//,5
1565,allo,sku dang gsung dang thugs yon tan phrin las,9
1566,auto,gsang ba'i gsang sngags 'di dag phyung ngo// shAn+tiM ku ru oM AHhU~M swAhA/ puSh+tiM ku ru swA b+h+rUM/ pa shaM ku ru A+oM hrIH/ mA ra ya hA,29
1567,allo,hU~M,1
1568,auto,dza,1
1569,allo,dza/,1
1570,auto,shAn+tiM puSh+tiM ba,3
1571,allo,shaM mA ra,3
1572,auto,ya/,1
1573,allo,A+oM AHhU~M swA,3
1574,auto,hA/ 'di ni dus gsum gshegs pa dang// phyogs bcur bzhugs pa'i rgyal ba yi// zhi ba dang ni rgyas pa dang// dbang du sdud dang drag pos gsod// lhun gyis grub par gyur pa yis// las kyi rnam grangs,40
1575,allo,gang,1
1576,auto,byed,1
1577,allo,kyang// bcom ldan dbang chen rta mgrin gyis// pad+ma bde gshegs spyi dril gyis// g.yo dang mi g.yo thams cad rnams// 'grub par byed pa'i rtsa,26
1578,auto,ba yin// sbyin sreg byed pa'i sngon du ni// rang lus srung bar byed pa'i sngags// A+oM,17
1579,allo,pad+man+ta kr-ita/ pi shA tsi par+Na sha ba rI sarba pra,11
1580,auto,shA,1
1581,allo,ma rA ya swA hA/ dkyil 'khor byed dam sbyin sreg gam// nad ngan ro,15
1582,auto,sogs bsreg,2
1583,allo,gyur,1
1584,auto,kyang//,1
1585,allo,chu la 'di sngags 'thungs pa na// nad rnams thams cad,11
1586,auto,mi,1
1587,allo,'byung ngo// rkang gnyis rkang bzhi thams cad kyi// gdon rnams,11
1588,auto,thams cad med par,4
1589,allo,byed pa yin//,3
1590,auto,A+oM sho,2
1591,allo,tra thi ha,3
1592,auto,hu lu,2
1593,allo,hu,1
1594,auto,lu yaM,2
1595,allo,TaM,1
1596,auto,pa ti tho,3
1597,allo,hu lu ta trai sa twa tho hu lu hu lu/ ta,12
1598,auto,trai wa gats+tsha hu lu hu lu swA hA/ sngags kyi rgyal po 'di yis ni// 'thab mo kha ngan rgya 'dre dang// gdon lhas 'jigs 'byung thams cad zhi// me tog gang rnyed sngags bzlas te// chu,38
1599,allo,yi rgyun la bskur ba na// thams cad zhi bar,10
1600,auto,gdon mi,2
1601,allo,za// grong,2
1602,auto,khyer,1
1603,allo,tshig,1
1604,auto,par gyur pa na// me la kha blta sa chu snyim pa bdun// sngags te gtor na me tshig thar// rkang gnyis rkang bzhi'i 'chi ba la// 'bras bu'i phub mas sbyin sreg bya// 'chi ba las ni zhi bar 'gyur// mthar ni shAn+ti ka zhes sbyar// thams cad zhi ba'i,51
1605,allo,gsang,1
1606,auto,sngags so// oM a ma ra Ni dzIban+ti swA hA// sngags kyi rgyal po,14
1607,allo,'di la ni// bzlas na nad rnams med pa dang// 'di la rtag tu bzlas pa na// tshe zad pa yang,21
1608,auto,rgyal bar 'gyur// til mar sbyin sreg byas pa na// nad rnams 'byin cing zhi gyur nas// tshe dang dbang thang rgyas par byed// puSh+ta ka'i sngags mthar sbyar// oM ka sngags sor bzhag she ku she sa nad twaM shu bya wa Sh+ma ni/ ma ma tad tha ta/ sa,51
1609,allo,na,1
