sentence_id,token_position,token,label,entity_type
301,29,su,I-AUTO,AUTO
301,30,dag,I-AUTO,AUTO
301,31,pa,I-AUTO,AUTO
301,32,brjod,I-AUTO,AUTO
301,33,pa,I-AUTO,AUTO
301,34,khas,I-AUTO,AUTO
301,35,len,I-AUTO,AUTO
301,36,pa,I-AUTO,AUTO
301,37,ni,I-AUTO,AUTO
301,38,gzung,I-AUTO,AUTO
301,39,bar,I-AUTO,AUTO
301,40,dam,I-AUTO,AUTO
301,41,bca',I-AUTO,AUTO
301,42,ba'o//,I-AUTO,AUTO
302,0,bcom,I-AUTO,AUTO
302,1,ldan,I-AUTO,AUTO
302,2,'das,I-AUTO,AUTO
302,3,'jam,I-AUTO,AUTO
302,4,dpal,I-AUTO,AUTO
302,5,ye,I-AUTO,AUTO
302,6,shes,I-AUTO,AUTO
302,7,kyi,I-AUTO,AUTO
302,8,sku/,I-AUTO,AUTO
302,9,chos,I-AUTO,AUTO
302,10,thams,I-AUTO,AUTO
302,11,cad,I-AUTO,AUTO
302,12,nam,I-AUTO,AUTO
302,13,mkha',I-AUTO,AUTO
302,14,ltar,I-AUTO,AUTO
302,15,dri,I-AUTO,AUTO
302,16,ma,I-AUTO,AUTO
302,17,med,I-AUTO,AUTO
302,18,pa/,I-AUTO,AUTO
302,19,shin,I-AUTO,AUTO
302,20,tu,I-AUTO,AUTO
302,21,yongs,I-AUTO,AUTO
302,22,su,I-AUTO,AUTO
302,23,dag,I-AUTO,AUTO
302,24,pa'i,I-AUTO,AUTO
302,25,chos,I-AUTO,AUTO
302,26,kyi,I-AUTO,AUTO
302,27,dbyings,I-AUTO,AUTO
302,28,kyi,I-AUTO,AUTO
302,29,ye,I-AUTO,AUTO
302,30,shes,I-AUTO,AUTO
302,31,kyi,I-AUTO,AUTO
302,32,snying,I-AUTO,AUTO
302,33,po//,I-AUTO,AUTO
303,0,a,I-AUTO,AUTO
303,1,gnyis,I-AUTO,AUTO
303,2,kyis,I-AUTO,AUTO
303,3,byin,I-AUTO,AUTO
303,4,gyis,I-AUTO,AUTO
303,5,brlabs,I-AUTO,AUTO
303,6,pa/,I-AUTO,AUTO
303,7,sangs,I-AUTO,AUTO
303,8,rgyas,I-AUTO,AUTO
303,9,thams,I-AUTO,AUTO
303,10,cad,I-AUTO,AUTO
303,11,kyi,I-AUTO,AUTO
303,12,thugs,I-AUTO,AUTO
303,13,'phrog,I-AUTO,AUTO
303,14,pa/,I-AUTO,AUTO
303,15,sgrib,I-AUTO,AUTO
303,16,pa,I-AUTO,AUTO
303,17,thams,I-AUTO,AUTO
303,18,cad,I-AUTO,AUTO
303,19,bsreg,I-AUTO,AUTO
303,20,pa,I-AUTO,AUTO
303,21,ni,I-AUTO,AUTO
303,22,phreng,I-AUTO,AUTO
303,23,ba'i,I-AUTO,AUTO
303,24,sngags,I-AUTO,AUTO
303,25,yin,I-AUTO,AUTO
303,26,te/,I-AUTO,AUTO
303,27,de,I-AUTO,AUTO
303,28,bas,I-AUTO,AUTO
303,29,na,I-AUTO,AUTO
303,30,'dir,I-AUTO,AUTO
303,31,bcom,I-AUTO,AUTO
303,32,ldan,I-AUTO,AUTO
303,33,'das,I-AUTO,AUTO
303,34,kyis/,I-AUTO,AUTO
303,35,chos,I-AUTO,AUTO
303,36,gnyis,I-AUTO,AUTO
303,37,su,I-AUTO,AUTO
303,38,med,I-AUTO,AUTO
303,39,pa'i,I-AUTO,AUTO
303,40,mtshan,I-AUTO,AUTO
303,41,brjod,I-AUTO,AUTO
303,42,pa,I-AUTO,AUTO
303,43,tsam,I-AUTO,AUTO
303,44,ma,I-AUTO,AUTO
303,45,gtogs,I-AUTO,AUTO
303,46,pa/,I-AUTO,AUTO
303,47,gzhan,I-AUTO,AUTO
303,48,ni,I-AUTO,AUTO
303,49,ma,I-AUTO,AUTO
303,50,gsungs,I-AUTO,AUTO
303,51,so//,I-AUTO,AUTO
304,0,de,I-AUTO,AUTO
304,1,la,I-AUTO,AUTO
304,2,shes,I-AUTO,AUTO
304,3,rab,I-AUTO,AUTO
304,4,chen,I-AUTO,AUTO
304,5,po,I-AUTO,AUTO
304,6,dang,I-AUTO,AUTO
304,7,thabs,I-AUTO,AUTO
304,8,mkhas,I-AUTO,AUTO
304,9,pa,I-AUTO,AUTO
304,10,dang,I-AUTO,AUTO
304,11,ldan,I-AUTO,AUTO
304,12,pas/,I-AUTO,AUTO
304,13,chos,I-AUTO,AUTO
304,14,gnyis,I-AUTO,AUTO
304,15,su,I-AUTO,AUTO
304,16,med,I-AUTO,AUTO
304,17,pa,I-AUTO,AUTO
304,18,mngon,I-AUTO,AUTO
304,19,du,I-AUTO,AUTO
304,20,gyur,I-AUTO,AUTO
304,21,bar,I-AUTO,AUTO
304,22,bya,I-AUTO,AUTO
304,23,ba'i,I-AUTO,AUTO
304,24,phyir/,I-AUTO,AUTO
304,25,khu,I-AUTO,AUTO
304,26,ba'i,I-AUTO,AUTO
304,27,zag,I-AUTO,AUTO
304,28,pa,I-AUTO,AUTO
304,29,bzlog,I-AUTO,AUTO
304,30,pas/,I-AUTO,AUTO
304,31,nyon,I-AUTO,AUTO
304,32,mongs,I-AUTO,AUTO
304,33,pa'i,I-AUTO,AUTO
304,34,zag,I-AUTO,AUTO
304,35,pa,I-AUTO,AUTO
304,36,yang,I-AUTO,AUTO
304,37,zad,I-AUTO,AUTO
304,38,par,I-AUTO,AUTO
304,39,'gyur,I-AUTO,AUTO
304,40,zhing,I-AUTO,AUTO
304,41,/,I-AUTO,AUTO
304,42,gnyis,I-AUTO,AUTO
304,43,su,I-AUTO,AUTO
304,44,med,I-AUTO,AUTO
304,45,pa'i,I-AUTO,AUTO
304,46,ye,I-AUTO,AUTO
304,47,shes,I-AUTO,AUTO
304,48,myur,I-AUTO,AUTO
304,49,du,I-AUTO,AUTO
304,50,rgyud,I-AUTO,AUTO
304,51,la,I-AUTO,AUTO
304,52,skye,I-AUTO,AUTO
304,53,bar,I-AUTO,AUTO
304,54,bya,I-AUTO,AUTO
304,55,ba'i,I-AUTO,AUTO
304,56,thabs,I-AUTO,AUTO
304,57,gsungs,I-AUTO,AUTO
304,58,pa/,I-AUTO,AUTO
304,59,bcom,I-AUTO,AUTO
304,60,ldan,I-AUTO,AUTO
304,61,'das,I-AUTO,AUTO
304,62,kyi,I-AUTO,AUTO
304,63,mtshan,I-AUTO,AUTO
304,64,brjod,I-AUTO,AUTO
304,65,pa,I-AUTO,AUTO
304,66,gsungs,I-AUTO,AUTO
304,67,te/,I-AUTO,AUTO
304,68,'di,I-AUTO,AUTO
304,69,ltar,I-AUTO,AUTO
304,70,'di'i,I-AUTO,AUTO
304,71,dbu,I-AUTO,AUTO
304,72,zhabs,I-AUTO,AUTO
304,73,ni,I-AUTO,AUTO
304,74,ye,I-AUTO,AUTO
304,75,shes,I-AUTO,AUTO
304,76,drug,I-AUTO,AUTO
304,77,gi,I-AUTO,AUTO
304,78,mtshan,I-AUTO,AUTO
304,79,bjod,I-AUTO,AUTO
304,80,pa,I-AUTO,AUTO
304,81,yin,I-AUTO,AUTO
304,82,la/,I-AUTO,AUTO
304,83,ye,I-AUTO,AUTO
304,84,shes,I-AUTO,AUTO
304,85,drug,I-AUTO,AUTO
304,86,kyang,I-AUTO,AUTO
304,87,gnyis,I-AUTO,AUTO
304,88,su,I-AUTO,AUTO
304,89,med,I-AUTO,AUTO
304,90,pa'i,I-AUTO,AUTO
304,91,ye,I-AUTO,AUTO
304,92,shes,I-AUTO,AUTO
304,93,kyi,I-AUTO,AUTO
304,94,mtshan,I-AUTO,AUTO
304,95,nyid,I-AUTO,AUTO
304,96,yin,I-AUTO,AUTO
304,97,te/,I-AUTO,AUTO
304,98,'di,I-AUTO,AUTO
304,99,ltar,I-AUTO,AUTO
304,100,gnyis,I-AUTO,AUTO
304,101,su,I-AUTO,AUTO
304,102,med,I-AUTO,AUTO
304,103,pa'i,I-AUTO,AUTO
304,104,ye,I-AUTO,AUTO
304,105,shes,I-AUTO,AUTO
304,106,de,I-AUTO,AUTO
304,107,ni,I-AUTO,AUTO
304,108,me,I-AUTO,AUTO
304,109,long,I-AUTO,AUTO
304,110,lta,I-AUTO,AUTO
304,111,bu'i,I-AUTO,AUTO
304,112,mtshan,I-AUTO,AUTO
304,113,nyid,I-AUTO,AUTO
304,114,yin,I-AUTO,AUTO
304,115,te/,I-AUTO,AUTO
304,116,'di,I-AUTO,AUTO
304,117,ltar,I-AUTO,AUTO
304,118,dri,I-AUTO,AUTO
304,119,ma,I-AUTO,AUTO
304,120,thams,I-AUTO,AUTO
304,121,cad,I-AUTO,AUTO
304,122,yongs,I-AUTO,AUTO
304,123,su,I-AUTO,AUTO
304,124,dag,I-AUTO,AUTO
304,125,pa,I-AUTO,AUTO
304,126,dang,I-AUTO,AUTO
304,127,/,I-AUTO,AUTO
304,128,sangs,I-AUTO,AUTO
304,129,rgyas,I-AUTO,AUTO
304,130,kyi,I-AUTO,AUTO
304,131,chos,I-AUTO,AUTO
304,132,thams,I-AUTO,AUTO
304,133,cad,I-AUTO,AUTO
304,134,kyi,I-AUTO,AUTO
304,135,gzugs,I-AUTO,AUTO
304,136,brnyan,I-AUTO,AUTO
304,137,snang,I-AUTO,AUTO
304,138,bar,I-AUTO,AUTO
304,139,'gyur,I-AUTO,AUTO
304,140,ro//,I-AUTO,AUTO
305,0,de,I-AUTO,AUTO
305,1,ni,I-AUTO,AUTO
305,2,mnyam,I-AUTO,AUTO
305,3,pa,I-AUTO,AUTO
305,4,nyid,I-AUTO,AUTO
305,5,kyi,I-AUTO,AUTO
305,6,mtshan,I-AUTO,AUTO
305,7,nyid,I-AUTO,AUTO
305,8,yin,I-AUTO,AUTO
305,9,te/,I-AUTO,AUTO
305,10,bdag,I-AUTO,AUTO
305,11,tu,I-AUTO,AUTO
305,12,lta,I-AUTO,AUTO
305,13,ba'i,I-AUTO,AUTO
305,14,gnas,I-AUTO,AUTO
305,15,med,I-AUTO,AUTO
305,16,pas,I-AUTO,AUTO
305,17,stobs,I-AUTO,AUTO
305,18,dang,I-AUTO,AUTO
305,19,ma,I-AUTO,AUTO
305,20,'dres,I-AUTO,AUTO
305,21,pa,I-AUTO,AUTO
305,22,la,I-AUTO,AUTO
305,23,sogs,I-AUTO,AUTO
305,24,pa'i,I-AUTO,AUTO
305,25,yon,I-AUTO,AUTO
305,26,tan,I-AUTO,AUTO
305,27,rin,I-AUTO,AUTO
305,28,po,I-AUTO,AUTO
305,29,che'i,I-AUTO,AUTO
305,30,'byung,I-AUTO,AUTO
305,31,gnas,I-AUTO,AUTO
305,32,su,I-AUTO,AUTO
305,33,gyur,I-AUTO,AUTO
305,34,pa'o//,I-AUTO,AUTO
306,0,de,I-AUTO,AUTO
306,1,ni,I-AUTO,AUTO
306,2,so,I-AUTO,AUTO
306,3,sor,I-AUTO,AUTO
306,4,rtog,I-AUTO,AUTO
306,5,pa'i,I-AUTO,AUTO
306,6,mtshan,I-AUTO,AUTO
306,7,nyid,I-AUTO,AUTO
306,8,yin,I-AUTO,AUTO
306,9,te/,I-AUTO,AUTO
306,10,mtshan,I-AUTO,AUTO
306,11,mar,I-AUTO,AUTO
306,12,'dzin,I-AUTO,AUTO
306,13,pa,I-AUTO,AUTO
306,14,thams,I-AUTO,AUTO
306,15,cad,I-AUTO,AUTO
306,16,dang,I-AUTO,AUTO
306,17,brel,I-AUTO,AUTO
306,18,bas/,I-AUTO,AUTO
306,19,chos,I-AUTO,AUTO
306,20,thams,I-AUTO,AUTO
306,21,cad,I-AUTO,AUTO
306,22,ji,I-AUTO,AUTO
306,23,lta,I-AUTO,AUTO
306,24,ba,I-AUTO,AUTO
306,25,dang,I-AUTO,AUTO
306,26,ji,I-AUTO,AUTO
306,27,snyed,I-AUTO,AUTO
306,28,pa,I-AUTO,AUTO
306,29,thams,I-AUTO,AUTO
306,30,cad,I-AUTO,AUTO
306,31,mkhyen,I-AUTO,AUTO
306,32,pa,I-AUTO,AUTO
306,33,dang,I-AUTO,AUTO
306,34,ston,I-AUTO,AUTO
306,35,pa'i,I-AUTO,AUTO
306,36,gnas,I-AUTO,AUTO
306,37,su,I-AUTO,AUTO
306,38,gyur,I-AUTO,AUTO
306,39,pa'o//,I-AUTO,AUTO
307,0,de,I-AUTO,AUTO
307,1,ni,I-AUTO,AUTO
307,2,bya,I-AUTO,AUTO
307,3,ba,I-AUTO,AUTO
307,4,grub,I-AUTO,AUTO
307,5,pa'i,I-AUTO,AUTO
307,6,mtshan,I-AUTO,AUTO
307,7,nyid,I-AUTO,AUTO
307,8,yin,I-AUTO,AUTO
307,9,te/,I-AUTO,AUTO
307,10,sems,I-AUTO,AUTO
307,11,can,I-AUTO,AUTO
307,12,la,I-AUTO,AUTO
307,13,gzigs,I-AUTO,AUTO
307,14,pas/,I-AUTO,AUTO
307,15,thugs,I-AUTO,AUTO
307,16,rje,I-AUTO,AUTO
307,17,dang,I-AUTO,AUTO
307,18,mdzad,I-AUTO,AUTO
307,19,pa,I-AUTO,AUTO
307,20,lhun,I-AUTO,AUTO
307,21,gyis,I-AUTO,AUTO
307,22,grub,I-AUTO,AUTO
307,23,pa'i,I-AUTO,AUTO
307,24,gnas,I-AUTO,AUTO
307,25,su,I-AUTO,AUTO
307,26,gyur,I-AUTO,AUTO
307,27,pa'o//,I-AUTO,AUTO
308,0,de,I-AUTO,AUTO
308,1,ni,I-AUTO,AUTO
308,2,chos,I-AUTO,AUTO
308,3,kyi,I-AUTO,AUTO
308,4,dbyings,I-AUTO,AUTO
308,5,rnam,I-AUTO,AUTO
308,6,par,I-AUTO,AUTO
308,7,dag,I-AUTO,AUTO
308,8,pa'i,I-AUTO,AUTO
308,9,mtshan,I-AUTO,AUTO
308,10,nyid,I-AUTO,AUTO
308,11,yin,I-AUTO,AUTO
308,12,te/,I-AUTO,AUTO
308,13,thams,I-AUTO,AUTO
308,14,cad,I-AUTO,AUTO
308,15,kyi,I-AUTO,AUTO
308,16,gzhir,I-AUTO,AUTO
308,17,gyur,I-AUTO,AUTO
308,18,pa'i,I-AUTO,AUTO
308,19,phyir,I-AUTO,AUTO
308,20,ro//,I-AUTO,AUTO
309,0,ye,I-AUTO,AUTO
309,1,shes,I-AUTO,AUTO
309,2,lnga,I-AUTO,AUTO
309,3,dbyer,I-AUTO,AUTO
309,4,med,I-AUTO,AUTO
309,5,pa,I-AUTO,AUTO
309,6,ni/,I-AUTO,AUTO
309,7,gnyis,I-AUTO,AUTO
309,8,su,I-AUTO,AUTO
309,9,med,I-AUTO,AUTO
309,10,pa'i,I-AUTO,AUTO
309,11,ye,I-AUTO,AUTO
309,12,shes,I-AUTO,AUTO
309,13,te/,I-AUTO,AUTO
309,14,de,I-AUTO,AUTO
309,15,ni,I-AUTO,AUTO
309,16,'jam,I-AUTO,AUTO
309,17,dpal,I-AUTO,AUTO
309,18,ye,I-AUTO,AUTO
309,19,shes,I-AUTO,AUTO
309,20,sems,I-AUTO,AUTO
309,21,dpa'o//,I-AUTO,AUTO
310,0,de,I-AUTO,AUTO
310,1,ni,I-AUTO,AUTO
310,2,dam,I-AUTO,AUTO
310,3,pa'i,I-AUTO,AUTO
310,4,yi,I-AUTO,AUTO
310,5,ge'o//,I-AUTO,AUTO
311,0,byang,I-AUTO,AUTO
311,1,chub,I-AUTO,AUTO
311,2,kyi,I-AUTO,AUTO
311,3,sems,I-AUTO,AUTO
311,4,so//,I-AUTO,AUTO
312,0,de,I-AUTO,AUTO
312,1,bzhin,I-AUTO,AUTO
312,2,du,I-AUTO,AUTO
312,3,rdo,I-AUTO,AUTO
312,4,rje,I-AUTO,AUTO
312,5,sems,I-AUTO,AUTO
312,6,dpa',I-AUTO,AUTO
312,7,dang,I-AUTO,AUTO
312,8,/,I-AUTO,AUTO
312,9,kun,I-AUTO,AUTO
312,10,tu,I-AUTO,AUTO
312,11,bzang,I-AUTO,AUTO
312,12,po,I-AUTO,AUTO
312,13,dang,I-AUTO,AUTO
312,14,/,I-AUTO,AUTO
312,15,bde,I-AUTO,AUTO
312,16,ba,I-AUTO,AUTO
312,17,chen,I-AUTO,AUTO
312,18,po,I-AUTO,AUTO
312,19,la,I-AUTO,AUTO
312,20,sogs,I-AUTO,AUTO
312,21,par,I-AUTO,AUTO
312,22,brjod,I-AUTO,AUTO
312,23,pa,I-AUTO,AUTO
312,24,yang,I-AUTO,AUTO
312,25,de,I-AUTO,AUTO
312,26,yin,I-AUTO,AUTO
312,27,te/,I-AUTO,AUTO
312,28,de,I-AUTO,AUTO
312,29,bzhin,I-AUTO,AUTO
312,30,du,I-AUTO,AUTO
312,31,mtshan,I-AUTO,AUTO
312,32,ji,I-AUTO,AUTO
312,33,snyed,I-AUTO,AUTO
312,34,par,I-AUTO,AUTO
312,35,brjod,I-AUTO,AUTO
312,36,pa,I-AUTO,AUTO
312,37,yang,I-AUTO,AUTO
312,38,tshig,I-AUTO,AUTO
312,39,gi,I-AUTO,AUTO
312,40,don,I-AUTO,AUTO
312,41,de,I-AUTO,AUTO
312,42,nyid,I-AUTO,AUTO
312,43,yin,I-AUTO,AUTO
312,44,no//,I-AUTO,AUTO
313,0,de,I-AUTO,AUTO
313,1,dag,I-AUTO,AUTO
313,2,nye,I-AUTO,AUTO
313,3,ber,I-AUTO,AUTO
313,4,ston,I-AUTO,AUTO
313,5,pa,I-AUTO,AUTO
313,6,'di,I-AUTO,AUTO
313,7,nyid,I-AUTO,AUTO
313,8,las/,I-AUTO,AUTO
313,9,don,B-ALLO,ALLO
313,10,chen,I-ALLO,ALLO
313,11,yi,I-ALLO,ALLO
313,12,ge,I-ALLO,ALLO
313,13,dam,I-ALLO,ALLO
313,14,pa,I-ALLO,ALLO
313,15,ste//,I-ALLO,ALLO
314,0,zhes,B-AUTO,AUTO
314,1,gsungs,I-AUTO,AUTO
314,2,te/,I-AUTO,AUTO
314,3,de,I-AUTO,AUTO
314,4,'dir,I-AUTO,AUTO
314,5,dam,I-AUTO,AUTO
314,6,pa'i,I-AUTO,AUTO
314,7,yi,I-AUTO,AUTO
314,8,ge'i,I-AUTO,AUTO
314,9,sgra,I-AUTO,AUTO
314,10,ni,I-AUTO,AUTO
314,11,zag,I-AUTO,AUTO
314,12,pa,I-AUTO,AUTO
314,13,med,I-AUTO,AUTO
314,14,pa'i,I-AUTO,AUTO
314,15,ye,I-AUTO,AUTO
314,16,shes,I-AUTO,AUTO
314,17,la,I-AUTO,AUTO
314,18,bya,I-AUTO,AUTO
314,19,ste/,I-AUTO,AUTO
314,20,zag,I-AUTO,AUTO
314,21,pa,I-AUTO,AUTO
314,22,de,I-AUTO,AUTO
314,23,yang,I-AUTO,AUTO
314,24,'dir,I-AUTO,AUTO
314,25,khams,I-AUTO,AUTO
314,26,bcu'i,I-AUTO,AUTO
314,27,bdag,I-AUTO,AUTO
314,28,nyid,I-AUTO,AUTO
314,29,can/,I-AUTO,AUTO
314,30,gzugs,I-AUTO,AUTO
314,31,kyi,I-AUTO,AUTO
314,32,phung,I-AUTO,AUTO
314,33,po,I-AUTO,AUTO
314,34,dbang,I-AUTO,AUTO
314,35,dang,I-AUTO,AUTO
314,36,bcas,I-AUTO,AUTO
314,37,pa,I-AUTO,AUTO
314,38,de'i,I-AUTO,AUTO
314,39,bdag,I-AUTO,AUTO
314,40,nyid,I-AUTO,AUTO
314,41,kyi,I-AUTO,AUTO
314,42,sa,I-AUTO,AUTO
314,43,bon,I-AUTO,AUTO
314,44,zhes,I-AUTO,AUTO
314,45,'dod,I-AUTO,AUTO
314,46,de/,I-AUTO,AUTO
314,47,de,I-AUTO,AUTO
314,48,yang,I-AUTO,AUTO
314,49,'dod,I-AUTO,AUTO
314,50,pa'i,I-AUTO,AUTO
314,51,srid,I-AUTO,AUTO
314,52,pa,I-AUTO,AUTO
314,53,dang,I-AUTO,AUTO
314,54,/,I-AUTO,AUTO
314,55,gzugs,I-AUTO,AUTO
314,56,kyi,I-AUTO,AUTO
314,57,srid,I-AUTO,AUTO
314,58,pa,I-AUTO,AUTO
314,59,dang,I-AUTO,AUTO
314,60,/,I-AUTO,AUTO
314,61,gzugs,I-AUTO,AUTO
314,62,med,I-AUTO,AUTO
314,63,pa'i,I-AUTO,AUTO
314,64,srid,I-AUTO,AUTO
314,65,pa,I-AUTO,AUTO
314,66,dag,I-AUTO,AUTO
314,67,la,I-AUTO,AUTO
314,68,go,I-AUTO,AUTO
314,69,rim,I-AUTO,AUTO
314,70,gyis,I-AUTO,AUTO
314,71,gnas,I-AUTO,AUTO
314,72,so,I-AUTO,AUTO
314,73,zhes,I-AUTO,AUTO
314,74,'dod,I-AUTO,AUTO
314,75,do//,I-AUTO,AUTO
315,0,'dir,I-AUTO,AUTO
315,1,brgal,I-AUTO,AUTO
315,2,ba/,I-AUTO,AUTO
315,3,gzugs,I-AUTO,AUTO
315,4,dbang,I-AUTO,AUTO
315,5,dang,I-AUTO,AUTO
315,6,bcas,I-AUTO,AUTO
315,7,pa'i,I-AUTO,AUTO
315,8,zag,I-AUTO,AUTO
315,9,pa,I-AUTO,AUTO
315,10,bzlog,I-AUTO,AUTO
315,11,pas,I-AUTO,AUTO
315,12,sems,I-AUTO,AUTO
315,13,dang,I-AUTO,AUTO
315,14,sems,I-AUTO,AUTO
315,15,las,I-AUTO,AUTO
315,16,byung,I-AUTO,AUTO
315,17,ba'i,I-AUTO,AUTO
315,18,zag,I-AUTO,AUTO
315,19,pa,I-AUTO,AUTO
315,20,ji,I-AUTO,AUTO
315,21,ltar,I-AUTO,AUTO
315,22,bzlog,I-AUTO,AUTO
315,23,ce,I-AUTO,AUTO
315,24,na/,I-AUTO,AUTO
315,25,de,I-AUTO,AUTO
315,26,ni,I-AUTO,AUTO
315,27,'di,I-AUTO,AUTO
315,28,ltar,I-AUTO,AUTO
315,29,sems,I-AUTO,AUTO
315,30,dang,I-AUTO,AUTO
315,31,sems,I-AUTO,AUTO
315,32,las,I-AUTO,AUTO
315,33,byung,I-AUTO,AUTO
315,34,ba,I-AUTO,AUTO
315,35,gang,I-AUTO,AUTO
315,36,la,I-AUTO,AUTO
315,37,gzugs,I-AUTO,AUTO
315,38,kyi,I-AUTO,AUTO
315,39,dri,I-AUTO,AUTO
315,40,ma,I-AUTO,AUTO
315,41,ni,I-AUTO,AUTO
315,42,yongs,I-AUTO,AUTO
315,43,su,I-AUTO,AUTO
315,44,dag,I-AUTO,AUTO
315,45,la/,I-AUTO,AUTO
315,46,ming,I-AUTO,AUTO
315,47,bzhi'i,I-AUTO,AUTO
315,48,dri,I-AUTO,AUTO
315,49,ma,I-AUTO,AUTO
315,50,ni,I-AUTO,AUTO
315,51,yongs,I-AUTO,AUTO
315,52,su,I-AUTO,AUTO
315,53,ma,I-AUTO,AUTO
315,54,dag,I-AUTO,AUTO
315,55,go,I-AUTO,AUTO
315,56,zhes,I-AUTO,AUTO
315,57,bya,I-AUTO,AUTO
315,58,ba,I-AUTO,AUTO
315,59,ni,I-AUTO,AUTO
315,60,mi,I-AUTO,AUTO
315,61,srid,I-AUTO,AUTO
315,62,la/,I-AUTO,AUTO
315,63,de,I-AUTO,AUTO
315,64,bzhin,I-AUTO,AUTO
315,65,du,I-AUTO,AUTO
315,66,ming,I-AUTO,AUTO
315,67,bzhi'i,I-AUTO,AUTO
315,68,dri,I-AUTO,AUTO
315,69,ma,I-AUTO,AUTO
315,70,dag,I-AUTO,AUTO
315,71,nas,I-AUTO,AUTO
315,72,gzugs,I-AUTO,AUTO
315,73,kyi,I-AUTO,AUTO
315,74,dri,I-AUTO,AUTO
315,75,ma,I-AUTO,AUTO
315,76,ma,I-AUTO,AUTO
315,77,dag,I-AUTO,AUTO
315,78,pa,I-AUTO,AUTO
315,79,yang,I-AUTO,AUTO
315,80,mi,I-AUTO,AUTO
315,81,srid,I-AUTO,AUTO
315,82,de/,I-AUTO,AUTO
315,83,'on,I-AUTO,AUTO
315,84,kyang,I-AUTO,AUTO
315,85,gzugs,I-AUTO,AUTO
315,86,ni,I-AUTO,AUTO
315,87,cher,I-AUTO,AUTO
315,88,rags,I-AUTO,AUTO
315,89,shing,I-AUTO,AUTO
315,90,gnas,I-AUTO,AUTO
315,91,pa,I-AUTO,AUTO
315,92,dang,I-AUTO,AUTO
315,93,dmigs,I-AUTO,AUTO
315,94,par,I-AUTO,AUTO
315,95,gyur,I-AUTO,AUTO
315,96,pas/,I-AUTO,AUTO
315,97,'di,I-AUTO,AUTO
315,98,nyid,I-AUTO,AUTO
315,99,kyi,I-AUTO,AUTO
315,100,dri,I-AUTO,AUTO
315,101,ma,I-AUTO,AUTO
315,102,sngon,I-AUTO,AUTO
315,103,la,I-AUTO,AUTO
315,104,gzhom,I-AUTO,AUTO
315,105,par,I-AUTO,AUTO
315,106,bya,I-AUTO,AUTO
315,107,ba,I-AUTO,AUTO
315,108,yin,I-AUTO,AUTO
315,109,te/,I-AUTO,AUTO
315,110,'di,I-AUTO,AUTO
315,111,nyid,I-AUTO,AUTO
315,112,bcom,I-AUTO,AUTO
315,113,pas,I-AUTO,AUTO
315,114,thams,I-AUTO,AUTO
315,115,cad,I-AUTO,AUTO
315,116,kyang,I-AUTO,AUTO
315,117,dag,I-AUTO,AUTO
315,118,par,I-AUTO,AUTO
315,119,'gyur,I-AUTO,AUTO
315,120,ba'i,I-AUTO,AUTO
315,121,thabs,I-AUTO,AUTO
315,122,yin,I-AUTO,AUTO
315,123,no//,I-AUTO,AUTO
316,0,dper,I-AUTO,AUTO
316,1,na,I-AUTO,AUTO
316,2,ljon,I-AUTO,AUTO
316,3,shing,I-AUTO,AUTO
316,4,gi,I-AUTO,AUTO
316,5,rtse,I-AUTO,AUTO
316,6,mo,I-AUTO,AUTO
316,7,bcad,I-AUTO,AUTO
316,8,cing,I-AUTO,AUTO
316,9,gshags,I-AUTO,AUTO
316,10,te,I-AUTO,AUTO
316,11,mngon,I-AUTO,AUTO
316,12,par,I-AUTO,AUTO
316,13,skye,I-AUTO,AUTO
316,14,ba'i,I-AUTO,AUTO
316,15,gnas,I-AUTO,AUTO
316,16,med,I-AUTO,AUTO
316,17,par,I-AUTO,AUTO
316,18,byas,I-AUTO,AUTO
316,19,na,I-AUTO,AUTO
316,20,rtsa,I-AUTO,AUTO
316,21,ba,I-AUTO,AUTO
316,22,yang,I-AUTO,AUTO
316,23,myur,I-AUTO,AUTO
316,24,du,I-AUTO,AUTO
316,25,med,I-AUTO,AUTO
316,26,par,I-AUTO,AUTO
316,27,'gyur,I-AUTO,AUTO
316,28,la/,I-AUTO,AUTO
316,29,phra,I-AUTO,AUTO
316,30,mos,I-AUTO,AUTO
316,31,kyang,I-AUTO,AUTO
316,32,phan,I-AUTO,AUTO
316,33,gnod,I-AUTO,AUTO
316,34,byed,I-AUTO,AUTO
316,35,par,I-AUTO,AUTO
316,36,yang,I-AUTO,AUTO
316,37,mi,I-AUTO,AUTO
316,38,'gyur,I-AUTO,AUTO
316,39,ro//,I-AUTO,AUTO
317,0,de,I-AUTO,AUTO
317,1,bzhin,I-AUTO,AUTO
317,2,du,I-AUTO,AUTO
317,3,zag,I-AUTO,AUTO
317,4,pa,I-AUTO,AUTO
317,5,'bras,I-AUTO,AUTO
317,6,bu,I-AUTO,AUTO
317,7,nas,I-AUTO,AUTO
317,8,bzlog,I-AUTO,AUTO
317,9,na,I-AUTO,AUTO
317,10,rgyu,I-AUTO,AUTO
317,11,dang,I-AUTO,AUTO
317,12,myur,I-AUTO,AUTO
317,13,du,I-AUTO,AUTO
317,14,zad,I-AUTO,AUTO
317,15,par,I-AUTO,AUTO
317,16,'gyur,I-AUTO,AUTO
317,17,la/,I-AUTO,AUTO
317,18,phra,I-AUTO,AUTO
317,19,mos,I-AUTO,AUTO
317,20,kyang,I-AUTO,AUTO
