token_id,token,label
12200,par,I-AUTO
12201,'gyur,I-AUTO
12202,zhing,I-AUTO
12203,/,I-AUTO
12204,gnyis,I-AUTO
12205,su,I-AUTO
12206,med,I-AUTO
12207,pa'i,I-AUTO
12208,ye,I-AUTO
12209,shes,I-AUTO
12210,myur,I-AUTO
12211,du,I-AUTO
12212,rgyud,I-AUTO
12213,la,I-AUTO
12214,skye,I-AUTO
12215,bar,I-AUTO
12216,bya,I-AUTO
12217,ba'i,I-AUTO
12218,thabs,I-AUTO
12219,gsungs,I-AUTO
12220,pa/,I-AUTO
12221,bcom,I-AUTO
12222,ldan,I-AUTO
12223,'das,I-AUTO
12224,kyi,I-AUTO
12225,mtshan,I-AUTO
12226,brjod,I-AUTO
12227,pa,I-AUTO
12228,gsungs,I-AUTO
12229,te/,I-AUTO
12230,'di,I-AUTO
12231,ltar,I-AUTO
12232,'di'i,I-AUTO
12233,dbu,I-AUTO
12234,zhabs,I-AUTO
12235,ni,I-AUTO
12236,ye,I-AUTO
12237,shes,I-AUTO
12238,drug,I-AUTO
12239,gi,I-AUTO
12240,mtshan,I-AUTO
12241,bjod,I-AUTO
12242,pa,I-AUTO
12243,yin,I-AUTO
12244,la/,I-AUTO
12245,ye,I-AUTO
12246,shes,I-AUTO
12247,drug,I-AUTO
12248,kyang,I-AUTO
12249,gnyis,I-AUTO
12250,su,I-AUTO
12251,med,I-AUTO
12252,pa'i,I-AUTO
12253,ye,I-AUTO
12254,shes,I-AUTO
12255,kyi,I-AUTO
12256,mtshan,I-AUTO
12257,nyid,I-AUTO
12258,yin,I-AUTO
12259,te/,I-AUTO
12260,'di,I-AUTO
12261,ltar,I-AUTO
12262,gnyis,I-AUTO
12263,su,I-AUTO
12264,med,I-AUTO
12265,pa'i,I-AUTO
12266,ye,I-AUTO
12267,shes,I-AUTO
12268,de,I-AUTO
12269,ni,I-AUTO
12270,me,I-AUTO
12271,long,I-AUTO
12272,lta,I-AUTO
12273,bu'i,I-AUTO
12274,mtshan,I-AUTO
12275,nyid,I-AUTO
12276,yin,I-AUTO
12277,te/,I-AUTO
12278,'di,I-AUTO
12279,ltar,I-AUTO
12280,dri,I-AUTO
12281,ma,I-AUTO
12282,thams,I-AUTO
12283,cad,I-AUTO
12284,yongs,I-AUTO
12285,su,I-AUTO
12286,dag,I-AUTO
12287,pa,I-AUTO
12288,dang,I-AUTO
12289,/,I-AUTO
12290,sangs,I-AUTO
12291,rgyas,I-AUTO
12292,kyi,I-AUTO
12293,chos,I-AUTO
12294,thams,I-AUTO
12295,cad,I-AUTO
12296,kyi,I-AUTO
12297,gzugs,I-AUTO
12298,brnyan,I-AUTO
12299,snang,I-AUTO
12300,bar,I-AUTO
12301,'gyur,I-AUTO
12302,ro//,I-AUTO
12303,de,I-AUTO
12304,ni,I-AUTO
12305,mnyam,I-AUTO
12306,pa,I-AUTO
12307,nyid,I-AUTO
12308,kyi,I-AUTO
12309,mtshan,I-AUTO
12310,nyid,I-AUTO
12311,yin,I-AUTO
12312,te/,I-AUTO
12313,bdag,I-AUTO
12314,tu,I-AUTO
12315,lta,I-AUTO
12316,ba'i,I-AUTO
12317,gnas,I-AUTO
12318,med,I-AUTO
12319,pas,I-AUTO
12320,stobs,I-AUTO
12321,dang,I-AUTO
12322,ma,I-AUTO
12323,'dres,I-AUTO
12324,pa,I-AUTO
12325,la,I-AUTO
12326,sogs,I-AUTO
12327,pa'i,I-AUTO
12328,yon,I-AUTO
12329,tan,I-AUTO
12330,rin,I-AUTO
12331,po,I-AUTO
12332,che'i,I-AUTO
12333,'byung,I-AUTO
12334,gnas,I-AUTO
12335,su,I-AUTO
12336,gyur,I-AUTO
12337,pa'o//,I-AUTO
12338,de,I-AUTO
12339,ni,I-AUTO
12340,so,I-AUTO
12341,sor,I-AUTO
12342,rtog,I-AUTO
12343,pa'i,I-AUTO
12344,mtshan,I-AUTO
12345,nyid,I-AUTO
12346,yin,I-AUTO
12347,te/,I-AUTO
12348,mtshan,I-AUTO
12349,mar,I-AUTO
12350,'dzin,I-AUTO
12351,pa,I-AUTO
12352,thams,I-AUTO
12353,cad,I-AUTO
12354,dang,I-AUTO
12355,brel,I-AUTO
12356,bas/,I-AUTO
12357,chos,I-AUTO
12358,thams,I-AUTO
12359,cad,I-AUTO
12360,ji,I-AUTO
12361,lta,I-AUTO
12362,ba,I-AUTO
12363,dang,I-AUTO
12364,ji,I-AUTO
12365,snyed,I-AUTO
12366,pa,I-AUTO
12367,thams,I-AUTO
12368,cad,I-AUTO
12369,mkhyen,I-AUTO
12370,pa,I-AUTO
12371,dang,I-AUTO
12372,ston,I-AUTO
12373,pa'i,I-AUTO
12374,gnas,I-AUTO
12375,su,I-AUTO
12376,gyur,I-AUTO
12377,pa'o//,I-AUTO
12378,de,I-AUTO
12379,ni,I-AUTO
12380,bya,I-AUTO
12381,ba,I-AUTO
12382,grub,I-AUTO
12383,pa'i,I-AUTO
12384,mtshan,I-AUTO
12385,nyid,I-AUTO
12386,yin,I-AUTO
12387,te/,I-AUTO
12388,sems,I-AUTO
12389,can,I-AUTO
12390,la,I-AUTO
12391,gzigs,I-AUTO
12392,pas/,I-AUTO
12393,thugs,I-AUTO
12394,rje,I-AUTO
12395,dang,I-AUTO
12396,mdzad,I-AUTO
12397,pa,I-AUTO
12398,lhun,I-AUTO
12399,gyis,I-AUTO
12400,grub,I-AUTO
12401,pa'i,I-AUTO
12402,gnas,I-AUTO
12403,su,I-AUTO
12404,gyur,I-AUTO
12405,pa'o//,I-AUTO
12406,de,I-AUTO
12407,ni,I-AUTO
12408,chos,I-AUTO
12409,kyi,I-AUTO
12410,dbyings,I-AUTO
12411,rnam,I-AUTO
12412,par,I-AUTO
12413,dag,I-AUTO
12414,pa'i,I-AUTO
12415,mtshan,I-AUTO
12416,nyid,I-AUTO
12417,yin,I-AUTO
12418,te/,I-AUTO
12419,thams,I-AUTO
12420,cad,I-AUTO
12421,kyi,I-AUTO
12422,gzhir,I-AUTO
12423,gyur,I-AUTO
12424,pa'i,I-AUTO
12425,phyir,I-AUTO
12426,ro//,I-AUTO
12427,ye,I-AUTO
12428,shes,I-AUTO
12429,lnga,I-AUTO
12430,dbyer,I-AUTO
12431,med,I-AUTO
12432,pa,I-AUTO
12433,ni/,I-AUTO
12434,gnyis,I-AUTO
12435,su,I-AUTO
12436,med,I-AUTO
12437,pa'i,I-AUTO
12438,ye,I-AUTO
12439,shes,I-AUTO
12440,te/,I-AUTO
12441,de,I-AUTO
12442,ni,I-AUTO
12443,'jam,I-AUTO
12444,dpal,I-AUTO
12445,ye,I-AUTO
12446,shes,I-AUTO
12447,sems,I-AUTO
12448,dpa'o//,I-AUTO
12449,de,I-AUTO
12450,ni,I-AUTO
12451,dam,I-AUTO
12452,pa'i,I-AUTO
12453,yi,I-AUTO
12454,ge'o//,I-AUTO
12455,byang,I-AUTO
12456,chub,I-AUTO
12457,kyi,I-AUTO
12458,sems,I-AUTO
12459,so//,I-AUTO
12460,de,I-AUTO
12461,bzhin,I-AUTO
12462,du,I-AUTO
12463,rdo,I-AUTO
12464,rje,I-AUTO
12465,sems,I-AUTO
12466,dpa',I-AUTO
12467,dang,I-AUTO
12468,/,I-AUTO
12469,kun,I-AUTO
12470,tu,I-AUTO
12471,bzang,I-AUTO
12472,po,I-AUTO
12473,dang,I-AUTO
12474,/,I-AUTO
12475,bde,I-AUTO
12476,ba,I-AUTO
12477,chen,I-AUTO
12478,po,I-AUTO
12479,la,I-AUTO
12480,sogs,I-AUTO
12481,par,I-AUTO
12482,brjod,I-AUTO
12483,pa,I-AUTO
12484,yang,I-AUTO
12485,de,I-AUTO
12486,yin,I-AUTO
12487,te/,I-AUTO
12488,de,I-AUTO
12489,bzhin,I-AUTO
12490,du,I-AUTO
12491,mtshan,I-AUTO
12492,ji,I-AUTO
12493,snyed,I-AUTO
12494,par,I-AUTO
12495,brjod,I-AUTO
12496,pa,I-AUTO
12497,yang,I-AUTO
12498,tshig,I-AUTO
12499,gi,I-AUTO
12500,don,I-AUTO
12501,de,I-AUTO
12502,nyid,I-AUTO
12503,yin,I-AUTO
12504,no//,I-AUTO
12505,de,I-AUTO
12506,dag,I-AUTO
12507,nye,I-AUTO
12508,ber,I-AUTO
12509,ston,I-AUTO
12510,pa,I-AUTO
12511,'di,I-AUTO
12512,nyid,I-AUTO
12513,las/,I-AUTO
12514,don,B-ALLO
12515,chen,I-ALLO
12516,yi,I-ALLO
12517,ge,I-ALLO
12518,dam,I-ALLO
12519,pa,I-ALLO
12520,ste//,I-ALLO
12521,zhes,B-AUTO
12522,gsungs,I-AUTO
12523,te/,I-AUTO
12524,de,I-AUTO
12525,'dir,I-AUTO
12526,dam,I-AUTO
12527,pa'i,I-AUTO
12528,yi,I-AUTO
12529,ge'i,I-AUTO
12530,sgra,I-AUTO
12531,ni,I-AUTO
12532,zag,I-AUTO
12533,pa,I-AUTO
12534,med,I-AUTO
12535,pa'i,I-AUTO
12536,ye,I-AUTO
12537,shes,I-AUTO
12538,la,I-AUTO
12539,bya,I-AUTO
12540,ste/,I-AUTO
12541,zag,I-AUTO
12542,pa,I-AUTO
12543,de,I-AUTO
12544,yang,I-AUTO
12545,'dir,I-AUTO
12546,khams,I-AUTO
12547,bcu'i,I-AUTO
12548,bdag,I-AUTO
12549,nyid,I-AUTO
12550,can/,I-AUTO
12551,gzugs,I-AUTO
12552,kyi,I-AUTO
12553,phung,I-AUTO
12554,po,I-AUTO
12555,dbang,I-AUTO
12556,dang,I-AUTO
12557,bcas,I-AUTO
12558,pa,I-AUTO
12559,de'i,I-AUTO
12560,bdag,I-AUTO
12561,nyid,I-AUTO
12562,kyi,I-AUTO
12563,sa,I-AUTO
12564,bon,I-AUTO
12565,zhes,I-AUTO
12566,'dod,I-AUTO
12567,de/,I-AUTO
12568,de,I-AUTO
12569,yang,I-AUTO
12570,'dod,I-AUTO
12571,pa'i,I-AUTO
12572,srid,I-AUTO
12573,pa,I-AUTO
12574,dang,I-AUTO
12575,/,I-AUTO
12576,gzugs,I-AUTO
12577,kyi,I-AUTO
12578,srid,I-AUTO
12579,pa,I-AUTO
12580,dang,I-AUTO
12581,/,I-AUTO
12582,gzugs,I-AUTO
12583,med,I-AUTO
12584,pa'i,I-AUTO
12585,srid,I-AUTO
12586,pa,I-AUTO
12587,dag,I-AUTO
12588,la,I-AUTO
12589,go,I-AUTO
12590,rim,I-AUTO
12591,gyis,I-AUTO
12592,gnas,I-AUTO
12593,so,I-AUTO
12594,zhes,I-AUTO
12595,'dod,I-AUTO
12596,do//,I-AUTO
12597,'dir,I-AUTO
12598,brgal,I-AUTO
12599,ba/,I-AUTO
12600,gzugs,I-AUTO
12601,dbang,I-AUTO
12602,dang,I-AUTO
12603,bcas,I-AUTO
12604,pa'i,I-AUTO
12605,zag,I-AUTO
12606,pa,I-AUTO
12607,bzlog,I-AUTO
12608,pas,I-AUTO
12609,sems,I-AUTO
12610,dang,I-AUTO
12611,sems,I-AUTO
12612,las,I-AUTO
12613,byung,I-AUTO
12614,ba'i,I-AUTO
12615,zag,I-AUTO
12616,pa,I-AUTO
12617,ji,I-AUTO
12618,ltar,I-AUTO
12619,bzlog,I-AUTO
12620,ce,I-AUTO
12621,na/,I-AUTO
12622,de,I-AUTO
12623,ni,I-AUTO
12624,'di,I-AUTO
12625,ltar,I-AUTO
12626,sems,I-AUTO
12627,dang,I-AUTO
12628,sems,I-AUTO
12629,las,I-AUTO
12630,byung,I-AUTO
12631,ba,I-AUTO
12632,gang,I-AUTO
12633,la,I-AUTO
12634,gzugs,I-AUTO
12635,kyi,I-AUTO
12636,dri,I-AUTO
12637,ma,I-AUTO
12638,ni,I-AUTO
12639,yongs,I-AUTO
12640,su,I-AUTO
12641,dag,I-AUTO
12642,la/,I-AUTO
12643,ming,I-AUTO
12644,bzhi'i,I-AUTO
12645,dri,I-AUTO
12646,ma,I-AUTO
12647,ni,I-AUTO
12648,yongs,I-AUTO
12649,su,I-AUTO
12650,ma,I-AUTO
12651,dag,I-AUTO
12652,go,I-AUTO
12653,zhes,I-AUTO
12654,bya,I-AUTO
12655,ba,I-AUTO
12656,ni,I-AUTO
12657,mi,I-AUTO
12658,srid,I-AUTO
12659,la/,I-AUTO
12660,de,I-AUTO
12661,bzhin,I-AUTO
12662,du,I-AUTO
12663,ming,I-AUTO
12664,bzhi'i,I-AUTO
12665,dri,I-AUTO
12666,ma,I-AUTO
12667,dag,I-AUTO
12668,nas,I-AUTO
12669,gzugs,I-AUTO
12670,kyi,I-AUTO
12671,dri,I-AUTO
12672,ma,I-AUTO
12673,ma,I-AUTO
12674,dag,I-AUTO
12675,pa,I-AUTO
12676,yang,I-AUTO
12677,mi,I-AUTO
12678,srid,I-AUTO
12679,de/,I-AUTO
12680,'on,I-AUTO
12681,kyang,I-AUTO
12682,gzugs,I-AUTO
12683,ni,I-AUTO
12684,cher,I-AUTO
12685,rags,I-AUTO
12686,shing,I-AUTO
12687,gnas,I-AUTO
12688,pa,I-AUTO
12689,dang,I-AUTO
12690,dmigs,I-AUTO
12691,par,I-AUTO
12692,gyur,I-AUTO
12693,pas/,I-AUTO
12694,'di,I-AUTO
12695,nyid,I-AUTO
12696,kyi,I-AUTO
12697,dri,I-AUTO
12698,ma,I-AUTO
12699,sngon,I-AUTO
12700,la,I-AUTO
12701,gzhom,I-AUTO
12702,par,I-AUTO
12703,bya,I-AUTO
12704,ba,I-AUTO
12705,yin,I-AUTO
12706,te/,I-AUTO
12707,'di,I-AUTO
12708,nyid,I-AUTO
12709,bcom,I-AUTO
12710,pas,I-AUTO
12711,thams,I-AUTO
12712,cad,I-AUTO
12713,kyang,I-AUTO
12714,dag,I-AUTO
12715,par,I-AUTO
12716,'gyur,I-AUTO
12717,ba'i,I-AUTO
12718,thabs,I-AUTO
12719,yin,I-AUTO
12720,no//,I-AUTO
12721,dper,I-AUTO
12722,na,I-AUTO
12723,ljon,I-AUTO
12724,shing,I-AUTO
12725,gi,I-AUTO
12726,rtse,I-AUTO
12727,mo,I-AUTO
12728,bcad,I-AUTO
12729,cing,I-AUTO
12730,gshags,I-AUTO
12731,te,I-AUTO
12732,mngon,I-AUTO
12733,par,I-AUTO
12734,skye,I-AUTO
12735,ba'i,I-AUTO
12736,gnas,I-AUTO
12737,med,I-AUTO
12738,par,I-AUTO
12739,byas,I-AUTO
12740,na,I-AUTO
12741,rtsa,I-AUTO
12742,ba,I-AUTO
12743,yang,I-AUTO
12744,myur,I-AUTO
12745,du,I-AUTO
12746,med,I-AUTO
12747,par,I-AUTO
12748,'gyur,I-AUTO
12749,la/,I-AUTO
12750,phra,I-AUTO
12751,mos,I-AUTO
12752,kyang,I-AUTO
12753,phan,I-AUTO
12754,gnod,I-AUTO
12755,byed,I-AUTO
12756,par,I-AUTO
12757,yang,I-AUTO
12758,mi,I-AUTO
12759,'gyur,I-AUTO
12760,ro//,I-AUTO
12761,de,I-AUTO
12762,bzhin,I-AUTO
12763,du,I-AUTO
12764,zag,I-AUTO
12765,pa,I-AUTO
12766,'bras,I-AUTO
12767,bu,I-AUTO
12768,nas,I-AUTO
12769,bzlog,I-AUTO
12770,na,I-AUTO
12771,rgyu,I-AUTO
12772,dang,I-AUTO
12773,myur,I-AUTO
12774,du,I-AUTO
12775,zad,I-AUTO
12776,par,I-AUTO
12777,'gyur,I-AUTO
12778,la/,I-AUTO
12779,phra,I-AUTO
12780,mos,I-AUTO
12781,kyang,I-AUTO
12782,gnod,I-AUTO
12783,par,I-AUTO
12784,mi,I-AUTO
12785,'gyur,I-AUTO
12786,ro//,I-AUTO
12787,de,I-AUTO
12788,bas,I-AUTO
12789,na,I-AUTO
12790,thabs,I-AUTO
12791,la,I-AUTO
12792,mkhas,I-AUTO
12793,pa,I-AUTO
12794,rnams,I-AUTO
12795,kyi,I-AUTO
12796,yul,I-AUTO
12797,ni/,I-AUTO
12798,'bras,I-AUTO
12799,bu,I-AUTO
12800,nas,I-AUTO
12801,bzlog,I-AUTO
12802,pa,I-AUTO
12803,'di,I-AUTO
12804,gsungs,I-AUTO
12805,par,I-AUTO
12806,shes,I-AUTO
12807,par,I-AUTO
12808,bya'o//,I-AUTO
12809,thabs,I-AUTO
12810,dang,I-AUTO
12811,shes,I-AUTO
12812,rab,I-AUTO
12813,zab,I-AUTO
12814,mo'i,I-AUTO
12815,tshul,I-AUTO
12816,'di,I-AUTO
12817,thun,I-AUTO
12818,mong,I-AUTO
12819,du,I-AUTO
12820,ma,I-AUTO
12821,bstan,I-AUTO
12822,pa'i,I-AUTO
12823,dgongs,I-AUTO
12824,pa,I-AUTO
12825,ni/,I-AUTO
12826,thabs,I-AUTO
12827,dang,I-AUTO
12828,shes,I-AUTO
12829,rab,I-AUTO
12830,zhan,I-AUTO
12831,pa,I-AUTO
12832,rnams,I-AUTO
12833,la,I-AUTO
12834,nyes,I-AUTO
12835,pa,I-AUTO
12836,rgyu'i,I-AUTO
12837,dus,I-AUTO
12838,na,I-AUTO
12839,ma,I-AUTO
12840,bzlog,I-AUTO
12841,na,I-AUTO
12842,'bras,I-AUTO
12843,bu,I-AUTO
12844,mngon,I-AUTO
12845,du,I-AUTO
12846,smin,I-AUTO
12847,pa'i,I-AUTO
12848,dus,I-AUTO
12849,na,I-AUTO
12850,bzlog,I-AUTO
12851,pa'i,I-AUTO
12852,thabs,I-AUTO
12853,med,I-AUTO
12854,pa'i,I-AUTO
12855,dbang,I-AUTO
12856,du,I-AUTO
12857,gsungs,I-AUTO
12858,pa,I-AUTO
12859,yin,I-AUTO
12860,no//,I-AUTO
12861,de,I-AUTO
12862,bas,I-AUTO
12863,na,I-AUTO
12864,'dir,I-AUTO
12865,'phags,I-AUTO
12866,pa,I-AUTO
12867,'jam,I-AUTO
12868,dpal,I-AUTO
12869,ni,I-AUTO
12870,ye,I-AUTO
12871,shes,I-AUTO
12872,drug,I-AUTO
12873,gi,I-AUTO
12874,bdag,I-AUTO
12875,nyid,I-AUTO
12876,dam,I-AUTO
12877,pa'i,I-AUTO
12878,yi,I-AUTO
12879,ge,I-AUTO
12880,zhes,I-AUTO
12881,bya,I-AUTO
12882,ba'i,I-AUTO
12883,sgras,I-AUTO
12884,bstan,I-AUTO
12885,pa,I-AUTO
12886,zag,I-AUTO
12887,pa,I-AUTO
12888,lnga,I-AUTO
12889,yongs,I-AUTO
12890,su,I-AUTO
12891,zad,I-AUTO
12892,pa'i,I-AUTO
12893,ye,I-AUTO
12894,shes/,I-AUTO
12895,bde,I-AUTO
12896,ba,I-AUTO
12897,chen,I-AUTO
12898,po'i,I-AUTO
12899,sku,I-AUTO
12900,bde,I-AUTO
12901,ba'i,I-AUTO
12902,ye,I-AUTO
12903,shes,I-AUTO
12904,skad,I-AUTO
12905,gcig,I-AUTO
12906,ma,I-AUTO
12907,bcu,I-AUTO
12908,drug,I-AUTO
12909,gi,I-AUTO
12910,rang,I-AUTO
12911,bzhin,I-AUTO
12912,skye,I-AUTO
12913,ba'i,I-AUTO
12914,skad,I-AUTO
12915,gcig,I-AUTO
12916,ma,I-AUTO
12917,bzhi'i,I-AUTO
12918,ye,I-AUTO
12919,shes,I-AUTO
12920,kyi,I-AUTO
12921,mtha',I-AUTO
12922,can/,I-AUTO
12923,mi,I-AUTO
12924,gnas,I-AUTO
12925,pa'i,I-AUTO
12926,mya,I-AUTO
12927,ngan,I-AUTO
12928,las,I-AUTO
12929,'das,I-AUTO
12930,pa'i,I-AUTO
12931,mtshan,I-AUTO
12932,nyid,I-AUTO
12933,yin,I-AUTO
12934,te/,I-AUTO
12935,de,I-AUTO
12936,ston,I-AUTO
12937,pa,I-AUTO
12938,ni,I-AUTO
12939,mtshan,I-AUTO
12940,yang,I-AUTO
12941,dag,I-AUTO
12942,par,I-AUTO
12943,brjod,I-AUTO
12944,pa'i,I-AUTO
12945,gzhung,I-AUTO
12946,gi,I-AUTO
12947,tshogs,I-AUTO
12948,yin,I-AUTO
12949,la/,I-AUTO
12950,nye,I-AUTO
12951,bar,I-AUTO
12952,bstan,I-AUTO
12953,pa,I-AUTO
12954,ni/,I-AUTO
12955,don,B-ALLO
12956,chen,I-ALLO
12957,yi,I-ALLO
12958,ge,I-ALLO
12959,dam,I-ALLO
12960,pa,I-ALLO
12961,yin//,I-ALLO
12962,zhes,B-AUTO
12963,bya,I-AUTO
12964,ba,I-AUTO
12965,'di,I-AUTO
12966,yin,I-AUTO
12967,no//,I-AUTO
12968,zag,I-AUTO
12969,pa,I-AUTO
12970,lnga,I-AUTO
12971,zad,I-AUTO
12972,pa'ang,I-AUTO
12973,/,I-AUTO
12974,rgyu,I-AUTO
12975,dang,I-AUTO
12976,'bras,I-AUTO
12977,bu'i,I-AUTO
12978,sgo,I-AUTO
12979,nas,I-AUTO
12980,zung,I-AUTO
12981,du,I-AUTO
12982,bzhag,I-AUTO
12983,pa,I-AUTO
12984,ste/,I-AUTO
12985,de,I-AUTO
12986,la,I-AUTO
12987,rgyu'u,I-AUTO
12988,zag,I-AUTO
12989,pa,I-AUTO
12990,lnga,I-AUTO
12991,zad,I-AUTO
12992,pas/,I-AUTO
12993,stong,B-ALLO
12994,pa,I-ALLO
12995,chen,I-ALLO
12996,po,I-ALLO
12997,yi,I-ALLO
12998,ge,I-ALLO
12999,lnga,I-ALLO
13000,zhes,B-AUTO
13001,pa'o//,I-AUTO
13002,'bras,I-AUTO
13003,bu'i,I-AUTO
13004,zag,I-AUTO
13005,pa,I-AUTO
13006,lnga,I-AUTO
13007,zad,I-AUTO
13008,pa,I-AUTO
13009,ni//,I-AUTO
13010,thig,B-ALLO
13011,le,I-ALLO
13012,stong,I-ALLO
13013,pa,I-ALLO
13014,yi,I-ALLO
13015,ge,I-ALLO
13016,drug//,I-ALLO
13017,ces,B-AUTO
13018,bya,I-AUTO
13019,ba,I-AUTO
13020,ste/,I-AUTO
13021,de,I-AUTO
13022,la,I-AUTO
13023,yi,I-AUTO
13024,ge,I-AUTO
13025,lnga,I-AUTO
13026,ni,I-AUTO
13027,zad,I-AUTO
13028,pa,I-AUTO
13029,shes,I-AUTO
13030,pa,I-AUTO
13031,yin,I-AUTO
13032,la/,I-AUTO
13033,drug,I-AUTO
13034,pa,I-AUTO
13035,ni,I-AUTO
13036,mi,I-AUTO
13037,skye,I-AUTO
13038,ba,I-AUTO
13039,shes,I-AUTO
13040,pa,I-AUTO
13041,yin,I-AUTO
13042,no//,I-AUTO
13043,bde,I-AUTO
13044,ba'i,I-AUTO
13045,ye,I-AUTO
13046,shes,I-AUTO
13047,skad,I-AUTO
13048,gcig,I-AUTO
13049,ma,I-AUTO
13050,bcu,I-AUTO
13051,drug//,I-AUTO
13052,skye,I-AUTO
13053,ba'i,I-AUTO
13054,skad,I-AUTO
13055,gcig,I-AUTO
13056,ma,I-AUTO
13057,bzhir,I-AUTO
13058,bsdus,I-AUTO
13059,pa/,I-AUTO
13060,de'i,I-AUTO
13061,bde,I-AUTO
13062,ba'i,I-AUTO
13063,ye,I-AUTO
13064,shes,I-AUTO
13065,kyi,I-AUTO
13066,bdag,I-AUTO
13067,nyid,I-AUTO
13068,du,I-AUTO
13069,bstan,I-AUTO
13070,pa,I-AUTO
13071,ni/,I-AUTO
13072,rnam,B-ALLO
13073,pa,I-ALLO
13074,kun,I-ALLO
13075,ldan,I-ALLO
13076,rnam,I-ALLO
13077,pa,I-ALLO
13078,med//,I-ALLO
13079,bcu,I-ALLO
13080,drug,I-ALLO
13081,phyed,I-ALLO
13082,thig,I-ALLO
13083,le,I-ALLO
13084,can//,I-ALLO
13085,yan,I-ALLO
13086,lag,I-ALLO
13087,med,I-ALLO
13088,pa,I-ALLO
13089,rtsis,I-ALLO
13090,las,I-ALLO
13091,'das//,I-ALLO
13092,bsam,I-ALLO
13093,gtan,I-ALLO
13094,bzhi,I-ALLO
13095,yi,I-ALLO
13096,rtse,I-ALLO
13097,mo,I-ALLO
13098,can//,I-ALLO
13099,zhes,B-AUTO
13100,gsungs,I-AUTO
13101,te/,I-AUTO
13102,bcu,I-AUTO
13103,drug,I-AUTO
13104,ni,I-AUTO
13105,ye,I-AUTO
13106,shes,I-AUTO
13107,kyi,I-AUTO
13108,zla,I-AUTO
13109,ba'i,I-AUTO
13110,cha,I-AUTO
13111,bcu,I-AUTO
13112,drug,I-AUTO
13113,go//,I-AUTO
13114,de'i,I-AUTO
13115,phyed,I-AUTO
13116,ni,I-AUTO
13117,bzhi,I-AUTO
13118,ste/,I-AUTO
13119,bde,I-AUTO
13120,ba'i,I-AUTO
13121,ye,I-AUTO
13122,shes,I-AUTO
13123,skye,I-AUTO
13124,ba'i,I-AUTO
13125,skad,I-AUTO
13126,gcig,I-AUTO
13127,bzhi'o//,I-AUTO
13128,thig,I-AUTO
13129,le,I-AUTO
13130,can,I-AUTO
13131,ni,I-AUTO
13132,bzhi,I-AUTO
13133,ste/,I-AUTO
13134,g.yo,I-AUTO
13135,ba,I-AUTO
13136,med,I-AUTO
13137,pa'i,I-AUTO
13138,ye,I-AUTO
13139,shes,I-AUTO
13140,so//,I-AUTO
13141,de,I-AUTO
13142,nyid,I-AUTO
13143,bsam,I-AUTO
13144,bstan,I-AUTO
13145,bzhi,I-AUTO
13146,yi,I-AUTO
13147,rtse,I-AUTO
13148,mo,I-AUTO
13149,zhes,I-AUTO
13150,kyang,I-AUTO
13151,bya'o//,I-AUTO
13152,tshig,I-AUTO
13153,'di,I-AUTO
13154,dag,I-AUTO
13155,gi,I-AUTO
13156,skabs,I-AUTO
13157,su,I-AUTO
13158,tha,I-AUTO
13159,snyad,I-AUTO
13160,du,I-AUTO
13161,yi,I-AUTO
13162,ge,I-AUTO
13163,lnga,I-AUTO
13164,dang,I-AUTO
13165,/,I-AUTO
13166,drug,I-AUTO
13167,dang,I-AUTO
13168,/,I-AUTO
13169,brgyad,I-AUTO
13170,dang,I-AUTO
13171,/,I-AUTO
13172,bcu,I-AUTO
13173,drug,I-AUTO
13174,phyed,I-AUTO
13175,phyed,I-AUTO
13176,kyi,I-AUTO
13177,zla,I-AUTO
13178,tshes,I-AUTO
13179,dang,I-AUTO
13180,/,I-AUTO
13181,thig,I-AUTO
13182,le,I-AUTO
13183,dang,I-AUTO
13184,nga,I-AUTO
13185,ro,I-AUTO
13186,rnams,I-AUTO
13187,su,I-AUTO
13188,bshad,I-AUTO
13189,pa,I-AUTO
13190,ni/,I-AUTO
13191,sgra,I-AUTO
13192,bzhin,I-AUTO
13193,du,I-AUTO
13194,bshad,I-AUTO
13195,pa,I-AUTO
13196,zhes,I-AUTO
13197,pa,I-AUTO
13198,ste/,I-AUTO
13199,tshogs,I-AUTO
13200,la,I-AUTO
13201,bshad,I-AUTO
13202,pa'i,I-AUTO
13203,tshul,I-AUTO
13204,yin,I-AUTO
13205,no//,I-AUTO
13206,'di,I-AUTO
13207,lta,I-AUTO
13208,bu,I-AUTO
13209,ni,I-AUTO
13210,man,I-AUTO
13211,ngag,I-AUTO
13212,gis,I-AUTO
13213,bshad,I-AUTO
13214,pa,I-AUTO
13215,yin,I-AUTO
13216,pas/,I-AUTO
13217,re,I-AUTO
13218,zhig,I-AUTO
13219,'jug,I-AUTO
13220,pa'i,I-AUTO
13221,sgo,I-AUTO
13222,shes,I-AUTO
13223,par,I-AUTO
13224,bya,I-AUTO
13225,ba'i,I-AUTO
13226,phyir,I-AUTO
13227,sgo,I-AUTO
13228,tsam,I-AUTO
13229,smras,I-AUTO
13230,kyi/,I-AUTO
13231,'di,I-AUTO
13232,legs,I-AUTO
13233,par,I-AUTO
13234,bsgrub,I-AUTO
13235,pa'i,I-AUTO
13236,tshul,I-AUTO
13237,ni/,I-AUTO
13238,dbang,I-AUTO
13239,bskur,I-AUTO
13240,ba'i,I-AUTO
13241,sgrub,I-AUTO
